ID	hIndex	paperNum	citationSum	zeroModelTN	country
10624067	5	26	159	4	DE
627763154	22	80	3064	4	FR
2143528446	11	46	455	4	DE
2632423725	1	1	4	4	DE
106893412	6	25	109	4	DE
2189638204	14	47	567	4	DE
2102511683	9	39	429	4	NL
189920984	9	19	199	4	DE
2200657679	25	114	2285	4	US
2141525936	9	24	228	4	DE
2098333637	12	24	466	4	DE
2681629405	19	64	1478	4	US
2764226806	7	12	457	4	DE
2403499023	1	2	7	4	DE
2148497637	4	5	98	4	ES
2303322011	3	11	40	4	ES
360522811	9	69	247	4	ES
252147444	3	7	33	4	ES
2254414757	1	1	2	4	ES
2340445744	5	53	163	4	ES
2034610221	9	55	234	4	ES
2532310379	2	2	16	4	DE
2774170830	2	2	18	4	US
2138405008	3	9	124	4	DE
2107051818	9	24	284	4	DE
2118762070	2	6	7	4	DE
2108262795	4	9	55	4	
2665475606	0	2	0	4	
1182039268	2	4	6	4	DE
2155065914	2	9	11	4	DE
2580338001	0	1	0	4	US
2900852909	1	1	5	4	
2262508822	2	6	7	4	DE
2158459648	2	5	8	4	ES
2802330079	8	19	236	4	ES
2648209334	0	1	0	4	ES
2171905239	2	2	15	4	ES
2798455653	0	1	0	4	US
2146380153	14	36	1514	4	US
2565840004	12	19	705	4	US
2342860276	24	112	2208	4	US
2111760652	0	1	0	4	
2297304323	4	10	42	4	NL
2406677406	3	7	25	4	NL
2631709481	1	1	43	4	NL
2619090659	16	34	1529	4	RO
2141923865	8	19	200	4	RO
2974582002	1	1	18	4	
2003937250	9	20	338	4	FR
1253982445	9	59	340	4	RO
2659596279	0	1	0	4	RO
192141652	21	114	2072	4	SE
328488550	4	4	60	4	SE
2580943561	12	44	492	4	FR
2121969309	10	30	544	4	IT
2345056753	26	112	2946	4	IT
2222056531	0	1	0	4	RO
2071216566	12	58	579	4	BR
2978223043	3	3	57	4	US
2525248495	7	10	158	4	DE
2346100428	5	6	145	4	FR
319133530	5	18	153	4	RO
1981581654	4	5	38	4	FR
2661114842	3	3	133	4	US
2178011691	28	79	2837	4	US
2283146595	1	1	1	4	US
2761033299	1	4	7	4	US
2147631045	2	6	140	4	US
2165515355	6	14	143	4	US
2707830403	2	5	10	4	CN
2974605584	7	7	659	4	US
2678158734	1	1	30	4	CN
2097777917	7	11	210	4	US
2036001222	2	6	30	4	US
2229527152	3	3	99	4	US
1988189037	6	18	210	4	US
546024081	15	42	1026	4	US
2951331352	5	5	230	4	US
2130341195	41	104	8091	4	US
2156956223	9	16	525	4	US
2170309962	3	4	84	4	US
2160087766	2	2	43	4	US
2170922684	2	4	26	4	US
2138907572	23	58	1963	4	KR
2275608956	4	6	58	4	US
2044329016	2	3	217	4	IN
2050591641	14	18	865	4	US
2474983538	17	45	878	4	US
2000552746	16	35	1176	4	IN
2439063169	0	1	0	4	US
2518541639	0	1	0	4	IN
2103071910	8	15	186	4	US
2008480993	18	54	8123	4	US
2151655352	7	21	102	4	US
2749267423	1	1	4	4	US
2677081788	1	1	1	4	
2147683545	3	7	85	4	US
2284917687	1	1	85	4	US
548541037	10	15	539	4	GB
48553147	31	64	3190	4	GB
2952901341	10	12	306	4	GB
331632674	13	21	1130	4	GB
397384292	25	101	2905	4	US
2065991302	7	22	154	4	US
1983427674	8	27	289	4	FR
2153876304	11	23	403	4	US
2026200857	8	21	261	4	US
2167559254	17	60	849	4	US
2143405935	11	31	466	4	US
2790148045	1	1	1	4	US
2012960246	6	8	103	4	US
2156286033	48	279	9046	4	DE
2610520246	0	1	0	4	US
2782916555	1	3	1	4	FR
208423340	8	20	240	4	PT
2884651509	1	1	1	4	
2179693515	2	3	8	4	NL
2898610153	2	4	8	4	NL
2189993778	2	3	16	4	DE
278481637	1	1	3	4	DE
2121137800	3	3	40	4	FR
2492383619	1	2	18	4	DE
2121963599	21	78	2938	4	US
2953747765	0	2	0	4	
2085531563	7	11	242	4	AU
2308881956	34	120	5101	4	US
2276316377	1	1	21	4	US
2223807122	1	1	4	4	US
2007128661	27	182	3055	4	IT
2063856183	4	5	69	4	US
2230149208	1	1	41	4	US
2140568129	1	1	1	4	US
29319384	37	258	5074	4	IT
2310436750	2	4	81	4	US
2974112271	1	1	4	4	
2629337152	1	1	5	4	US
2667513411	2	2	7	4	
2974161174	1	1	4	4	
2014020360	1	2	6	4	US
2684019016	1	1	25	4	US
2987380054	1	1	23	4	US
1209908214	24	52	3306	4	US
2104382436	4	4	158	4	US
2286315540	1	1	10	4	CA
2650571836	1	1	27	4	CA
2717104916	1	1	5	4	US
2974852310	1	1	6	4	US
2474884627	1	1	47	4	CA
2275435943	1	1	3	4	RO
2223383421	1	1	4	4	CA
2281525533	1	1	29	4	CA
2425949898	0	1	0	4	
2773924928	0	1	0	4	
266978572	5	7	1241	4	AU
1976257308	10	17	1592	4	US
2985439251	1	1	35	4	FR
1889672050	20	79	1249	4	US
2149067266	3	4	169	4	US
2973842647	0	1	0	4	US
2133431341	7	15	436	4	US
2973960825	2	2	29	4	US
2075269008	5	14	63	4	US
2506402133	6	10	182	4	US
2114268367	9	14	1049	4	US
2259089419	1	1	508	4	US
2306558658	10	11	1161	4	US
155747020	21	104	2624	4	US
2120353857	3	3	43	4	US
2599928387	2	2	24	4	NL
1163283	11	47	544	4	US
2983391339	3	13	38	4	US
35135369	10	36	343	4	US
29529817	5	8	111	4	LU
2515334256	0	2	0	4	US
418518934	2	3	11	4	GB
2893970890	9	17	241	4	FR
2284296809	16	88	801	4	GB
2308388898	5	6	88	4	DE
2112476296	4	8	71	4	DE
2237458054	4	7	72	4	GB
2403110656	1	1	17	4	GB
1693006444	13	54	585	4	GR
2150673403	3	21	39	4	GB
130614938	4	4	127	4	FR
2165726662	9	14	350	4	FR
2019146083	1	3	21	4	MT
2055881405	12	38	627	4	SE
2776755196	1	1	4	4	
2316709153	2	3	40	4	MT
2163640226	2	6	7	4	MT
2077773306	9	37	361	4	FR
2158659333	27	128	4501	4	FR
2075278103	12	49	531	4	FR
2595744898	1	3	6	4	FR
2582564777	1	5	8	4	FR
2678620607	1	1	42	4	FR
2536954812	5	16	76	4	FR
2188796859	6	14	208	4	PT
158528053	3	5	28	4	FR
2008116749	8	19	129	4	IE
2141820624	1	3	2	4	FR
2337167782	8	15	218	4	FR
78296507	5	5	127	4	FR
2559047660	1	1	22	4	FR
2160931372	2	3	7	4	US
2182553701	2	3	70	4	US
2342575544	12	46	489	4	US
2100755216	3	10	35	4	IN
2671593800	1	1	19	4	US
2916829225	1	1	7	4	IN
2425424294	1	3	9	4	IN
2488428462	1	1	7	4	IN
2227843921	1	2	2	4	IN
2229067074	2	3	12	4	IN
2296745056	23	48	2102	4	US
2227746600	1	2	15	4	IN
2295826387	5	10	86	4	IN
2562653177	1	1	24	4	
2974661387	1	1	24	4	
2481821348	1	2	19	4	
2904617233	0	1	0	4	
2223088900	3	8	36	4	US
2966782688	0	1	0	4	
180521691	6	19	121	4	ES
2095507658	2	2	6	4	US
2653811381	1	2	4	4	CN
2904063325	0	1	0	4	
275716725	15	69	599	4	ES
2954242671	0	1	0	4	US
2966748371	2	8	66	4	ES
2734582397	1	1	11	4	ES
2519381888	1	1	4	4	
2900666572	1	5	4	4	US
2057883642	2	7	9	4	US
2279368056	17	41	988	4	FR
326047021	33	69	4426	4	US
165348653	7	22	233	4	AT
2643202889	5	26	61	4	US
2947404860	1	1	13	4	HU
2508849183	0	2	0	4	IL
2223236036	2	9	21	4	US
2734960329	0	4	0	4	IL
54036230	17	141	870	4	DE
2557321735	2	2	6	4	IL
2889728050	1	10	5	4	DK
2143476883	5	6	34	4	US
2797673926	7	11	263	4	RU
242346631	9	52	362	4	DK
2322391048	2	5	20	4	US
2293714914	3	3	286	4	US
2577952482	2	3	37	4	IL
192890673	4	15	62	4	IL
2664745281	2	3	27	4	IL
2510282203	1	1	3	4	US
2974070559	1	1	2	4	IL
2474952846	4	6	91	4	DE
2096993570	8	41	273	4	NO
2627518697	2	4	20	4	DE
2160761749	7	11	129	4	DE
1237008069	6	8	90	4	DE
2309854834	6	18	101	4	DE
1923830530	21	139	1730	4	NO
2170979347	7	38	106	4	DE
2345644723	7	12	128	4	DE
2017570530	3	7	19	4	DE
2105509818	7	12	134	4	DE
2920065991	1	1	4	4	GB
2135193347	8	14	309	4	CH
1970241101	28	60	7108	4	US
2246293330	3	7	14	4	SE
2486470913	3	6	37	4	SE
2214323622	7	21	380	4	CA
2142371014	2	3	17	4	GB
1978029323	13	54	476	4	DE
2159315951	14	62	638	4	CZ
2220319456	6	12	104	4	ES
2111819896	13	38	589	4	CZ
2111158527	9	24	304	4	US
2898835643	0	1	0	4	GB
266152011	6	10	95	4	GB
2498781096	1	1	18	4	US
2104858613	1	1	2	4	US
2144636783	14	76	774	4	IL
2667808132	0	1	0	4	
2315001730	3	5	45	4	GB
2426855103	1	1	7	4	GB
2098130058	11	51	529	4	US
1818462366	12	65	498	4	BR
2102275181	3	8	62	4	BR
2513909276	1	3	4	4	GB
2281681444	11	64	316	4	GB
2346684969	5	15	223	4	GB
2941080314	1	3	25	4	NL
2280391254	11	54	353	4	DE
325462850	5	18	95	4	IT
2136102681	11	42	419	4	IT
2399768431	0	1	0	4	IT
2135390223	8	17	1092	4	IT
2130078592	2	3	11	4	IT
2116242661	9	24	273	4	IT
54675057	27	126	3030	4	IT
2214412175	16	75	737	4	IT
2165341214	8	12	203	4	DE
2466853433	4	6	67	4	IT
2139902380	8	44	286	4	IT
1991485778	2	2	7	4	IT
2240047825	3	5	29	4	NL
2568274517	1	1	3	4	
1979763960	4	5	64	4	IL
2395626749	0	2	0	4	
2032902459	4	14	64	4	GR
2130131559	2	3	19	4	IL
2312812273	2	2	13	4	IL
2399330644	1	2	6	4	IL
2506664026	1	1	1	4	IL
2321391933	1	1	55	4	IL
2014637013	1	2	1	4	IL
1227985316	15	71	631	4	IT
2090436338	4	9	44	4	FR
2636770905	1	4	9	4	IT
719103437	14	84	742	4	IT
2279383193	2	3	20	4	DE
2320180169	0	1	0	4	FR
2162361387	12	50	469	4	GB
2643679988	1	1	11	4	
2076471859	45	216	7484	4	DE
2141200694	1	1	18	4	GB
1882730204	6	18	246	4	UA
2113133260	11	103	389	4	JP
2619723525	2	2	14	4	
2305240434	7	18	102	4	AT
2461555793	2	3	8	4	GB
2086488370	3	4	108	4	NO
2296501430	1	3	7	4	GB
2473944074	4	4	116	4	GB
2021291136	2	2	65	4	GB
2005850882	26	188	2414	4	NO
2118238483	3	3	39	4	GB
665973014	5	8	135	4	GB
2499815726	1	1	24	4	GB
2167260647	1	1	19	4	
2193057705	2	4	9	4	GB
1565323668	23	90	2094	4	GB
2182536558	2	5	11	4	GB
2416954480	2	8	17	4	GB
2002592677	19	121	1064	4	IT
2679143466	0	1	0	4	
2701890921	0	1	0	4	
1994503406	4	10	25	4	IT
2055316552	27	134	2084	4	IT
2017128800	16	142	945	4	JP
2614590065	17	39	1977	4	GB
2072004065	1	2	2	4	GB
342963168	3	5	32	4	GB
1849254001	1	1	1	4	GB
2321581102	1	1	16	4	GB
2225157210	9	15	255	4	GB
381948817	3	18	40	4	GB
254000318	10	52	299	4	JP
2764760779	5	18	92	4	GB
2696688961	0	1	0	4	GB
1931026699	9	32	268	4	ES
16393262	17	66	1005	4	CZ
2188614374	5	14	375	4	US
33780060	10	43	304	4	NL
1962490866	2	4	18	4	CH
2131879128	2	4	19	4	NO
2313979864	5	9	77	4	US
2974600249	1	1	1	4	NL
2591450970	1	1	2	4	
2112563238	25	36	4037	4	GB
2141857133	18	40	892	4	NL
2344680966	5	8	61	4	US
2928829527	11	13	678	4	US
74064682	17	32	2347	4	US
2311319369	27	57	3771	4	FR
2004792601	46	66	21878	4	GB
2096750770	57	149	34644	4	US
2117488556	13	37	760	4	US
1819774294	49	125	7279	4	FR
677576765	4	6	113	4	US
2157610138	23	137	2265	4	IT
2501760353	1	2	15	4	US
2157383240	1	1	1	4	US
2666384794	1	2	4	4	US
243087817	1	1	23	4	US
2969768109	3	14	21	4	CA
2697776528	1	1	37	4	IT
2641286082	1	1	37	4	US
2534184716	2	2	19	4	US
2643102504	1	1	15	4	FR
2165976994	5	6	76	4	US
2811184465	1	2	2	4	FR
2222086608	1	1	2	4	FR
2788888016	1	1	2	4	FR
2155585519	12	62	404	4	FR
1983713044	7	11	204	4	US
1867301602	5	12	111	4	FR
2811275626	1	2	2	4	FR
2297015968	19	84	882	4	ES
317587685	19	61	1726	4	FR
2688109426	8	18	135	4	FR
2691649513	1	1	3	4	FR
1683310023	3	4	26	4	FR
2518061506	1	1	15	4	FR
2923902570	1	1	3	4	FR
2279306798	7	23	164	4	AU
2549192832	2	7	32	4	IL
2890527292	1	2	2	4	IL
2234264969	1	1	7	4	US
2317010399	1	3	5	4	IL
114048148	43	169	7690	4	US
2678246083	2	6	13	4	CN
2236747956	1	1	1	4	US
2787146236	0	1	0	4	
2304984123	1	2	3	4	US
2342618225	0	1	0	4	
2658725649	1	1	11	4	FR
849452654	2	2	17	4	
2639732830	1	1	3	4	US
2565968861	2	3	7	4	US
1935406560	2	3	5	4	US
2973960197	1	1	1	4	US
2225892851	1	1	3	4	US
1986302256	2	4	8	4	US
2026855218	1	1	7	4	
1988660492	1	1	1	4	US
2256652489	3	10	67	4	US
2951307976	3	4	66	4	US
2529888494	4	12	106	4	IL
2054326781	11	27	302	4	CH
2151914609	4	4	297	4	BE
1546411094	9	21	349	4	US
2306774017	7	9	189	4	US
2143156879	2	2	17	4	US
2038922034	4	4	104	4	US
2300098184	36	151	5741	4	US
2615413435	5	7	173	4	US
2717745616	5	14	122	4	US
2110563725	3	5	19	4	US
344364166	51	256	13430	4	US
2335361879	2	2	22	4	US
2304739998	1	2	10	4	US
2076358130	9	14	451	4	US
2589479476	1	2	1	4	
2482137459	0	1	0	4	
2135933744	4	6	43	4	US
2160256189	15	98	1267	4	US
2319727508	1	2	1	4	US
2099929122	7	21	372	4	US
2113638660	5	6	333	4	US
2113364236	13	25	746	4	US
2306872569	5	22	80	4	DE
2024352466	7	10	132	4	US
2076196699	14	74	871	4	DE
1856012148	7	10	87	4	US
2187594842	5	20	64	4	AU
1845058341	23	133	1749	4	CZ
2047606760	6	26	108	4	DE
2119042880	11	29	257	4	GB
2474607258	4	9	83	4	GB
2553717998	2	2	6	4	GB
2051869896	7	12	149	4	DE
2202319248	2	5	10	4	DK
2100508130	2	7	16	4	GB
2717677528	1	1	1	4	
128685082	18	32	1210	4	US
2121202801	26	132	2795	4	TW
2326922279	2	2	22	4	US
2033301860	12	40	535	4	CA
1974803462	6	15	203	4	US
169717533	11	14	544	4	US
2101915047	2	2	79	4	CA
2760893389	1	1	17	4	CA
2187651273	4	8	105	4	CA
2432059168	1	1	3	4	CA
2987266010	1	1	1	4	
2974367510	1	1	50	4	CA
2109296623	4	6	245	4	US
2278990158	1	1	7	4	AU
2974518154	1	1	7	4	
2166984636	32	189	4236	4	CA
2696592164	1	2	7	4	
2528551623	1	1	2	4	CA
2607514043	1	1	3	4	CA
2073589598	3	3	38	4	CA
2234262019	4	4	48	4	CA
2433313309	0	1	0	4	US
1605912125	6	10	293	4	CA
2338555768	0	2	0	4	IE
2016903919	5	6	207	4	CA
2222328641	1	1	4	4	CA
122039978	10	59	346	4	CA
2350589961	1	1	9	4	CA
2608738053	1	1	370	4	CA
2142664302	5	6	175	4	US
2296404155	12	27	968	4	CA
2100731842	14	69	546	4	CA
2281983516	4	5	31	4	CA
2181330813	1	1	25	4	CA
2224864724	1	2	48	4	CA
294313291	2	6	6	4	FR
2808892034	8	20	189	4	FR
2136874206	5	16	127	4	FR
2953710993	5	11	147	4	FR
2568193948	3	7	20	4	FR
2557383485	1	4	10	4	US
630987623	1	3	6	4	FR
399076299	5	9	172	4	FR
2671414872	2	2	95	4	FR
2027311255	2	8	42	4	FR
2162897277	2	6	18	4	FR
2395364981	1	3	4	4	FR
2317060900	2	2	12	4	
2479288614	1	1	5	4	ES
2143051317	5	19	73	4	CA
2226411277	1	3	3	4	CA
2032443349	3	6	35	4	CA
2694869605	0	1	0	4	
2152038427	1	4	7	4	CA
2973232672	1	1	4	4	
863478743	0	1	0	4	
2097782094	2	6	15	4	NZ
300590477	4	5	107	4	CA
1976566978	6	33	111	4	NZ
2057889868	1	3	3	4	CA
2304897939	2	2	10	4	JP
214308373	14	31	961	4	US
2516679085	1	2	8	4	JP
1988260275	12	55	316	4	JP
2515405269	0	1	0	4	JP
2170389678	9	88	293	4	JP
2304681829	4	7	57	4	JP
2133498904	2	3	21	4	JP
274262910	5	11	165	4	US
2143478998	5	34	57	4	JP
2231908458	7	45	122	4	JP
2154580987	4	9	70	4	JP
264365457	11	69	346	4	JP
2950017325	2	4	9	4	JP
2935854446	2	3	7	4	JP
2709996026	1	1	2	4	
2122159418	30	122	2706	4	DE
2225413098	1	1	216	4	US
2366321243	5	6	450	4	US
2102941205	7	8	601	4	IL
340903526	10	21	744	4	DE
2294662792	17	22	4351	4	US
2091080775	15	27	1162	4	US
2269304256	18	21	7067	4	US
222863769	5	9	575	4	DE
2598733625	1	1	28	4	US
2080123422	39	107	5860	4	US
1973824276	8	8	1047	4	US
1264898111	2	2	241	4	US
2762653817	1	1	68	4	US
1587555797	5	8	100	4	DE
2988811953	1	1	28	4	US
146262294	12	23	1648	4	DE
2059788389	4	4	71	4	US
2112935178	5	7	72	4	KR
2106218442	1	1	4	4	KR
2551304826	1	1	3	4	KR
2517770950	1	1	5	4	KR
2304724176	2	2	9	4	KR
2168873446	2	4	12	4	KR
2581962795	1	2	3	4	CN
2018361904	1	2	8	4	US
2979093656	0	1	0	4	CN
2550012975	0	1	0	4	
2676927804	3	5	37	4	US
2806669349	4	5	50	4	CN
2654937924	1	1	81	4	US
2336183044	1	1	1	4	US
2889759003	0	1	0	4	US
2916529766	1	2	5	4	
2303080515	6	15	142	4	US
2165522157	2	2	11	4	DK
2303774955	13	42	645	4	US
2155521718	6	14	159	4	US
2228104155	5	6	425	4	FR
2150735370	2	3	56	4	CN
2079311089	4	4	613	4	FR
339250774	6	14	242	4	DE
2098877876	4	8	53	4	PK
2304825750	4	8	104	4	DE
2309699713	17	28	927	4	US
2097350832	13	28	991	4	US
2123201285	2	13	51	4	CN
2718397773	1	1	4	4	
2108142159	16	46	1258	4	US
2949076399	0	1	0	4	ES
2504537280	5	5	92	4	IN
1927058432	6	22	146	4	ES
2154418598	3	4	24	4	PT
2949455738	0	1	0	4	ES
2618088241	1	2	2	4	CH
2549530607	1	1	6	4	GB
733519603	9	23	792	4	US
2903424805	0	2	0	4	
2285368028	3	4	22	4	US
2624263622	0	1	0	4	US
2764907298	0	1	0	4	US
2775344228	0	1	0	4	US
2663292539	2	2	13	4	
2407409358	2	2	5	4	
2114691310	5	16	62	4	KR
2657920207	1	2	8	4	US
2883241352	0	1	0	4	US
2564592449	4	20	61	4	HK
2274417645	2	2	17	4	CA
2227717263	1	1	13	4	US
2134355800	2	5	114	4	US
2141965643	17	106	1547	4	CA
2305159048	5	9	135	4	US
2154786016	10	11	1779	4	US
2155403595	15	42	766	4	US
1987618216	13	67	688	4	CL
2588371805	5	17	68	4	US
2780121625	23	125	2919	4	FR
2522693533	4	8	38	4	CA
2127428593	7	9	321	4	GB
2911267484	15	22	3055	4	US
2109277117	4	6	104	4	US
2007994769	2	6	38	4	CH
2092038328	6	11	243	4	US
2159217972	6	8	434	4	US
2146188061	6	15	713	4	US
2161543105	2	3	30	4	IL
2918556857	1	4	4	4	FR
2423227122	2	3	21	4	US
1993881808	2	3	41	4	US
2658381816	1	1	10	4	US
2184319200	6	11	242	4	RU
101510030	7	12	157	4	CA
2229892958	3	5	74	4	PL
123446256	3	3	45	4	US
2204319560	12	17	799	4	FR
238519104	1	1	12	4	FR
2793963923	5	7	105	4	US
1992301992	2	2	22	4	BE
2131510880	1	1	30	4	PT
2086736965	7	11	326	4	US
2666380125	1	1	16	4	US
2762843988	4	6	533	4	US
2204999888	6	11	515	4	IL
2667137223	3	4	82	4	US
2143362985	2	3	18	4	US
2112219299	7	9	720	4	US
2137025330	10	18	272	4	CL
2808914069	2	2	59	4	HK
2921046220	1	1	47	4	HU
22868617	1	1	31	4	
2982181848	1	2	4	4	CN
2691865214	1	1	16	4	NL
2123030030	31	92	2836	4	AU
374541994	20	25	2972	4	US
1951847115	6	8	193	4	US
2112443041	15	23	1494	4	FR
1894662558	3	3	28	4	IT
1882701322	1	1	8	4	US
2111191709	4	4	392	4	US
2974090288	8	14	375	4	AU
2794581286	2	3	44	4	AU
2060411977	12	24	641	4	AU
2302691727	1	2	19	4	AU
2497351877	1	1	1	4	AU
2104481789	1	2	32	4	AU
2973621181	1	2	3	4	AU
2607527187	8	26	249	4	AU
192908093	21	100	2238	4	US
2310812171	1	1	309	4	US
2719521890	1	1	309	4	GB
2342912634	3	7	64	4	GB
2022404147	4	6	27	4	GB
2510392327	1	3	3	4	RS
2420417967	1	1	1	4	RS
2197796096	30	86	2864	4	GB
2158988026	15	29	2070	4	US
2735289632	15	41	729	4	ES
2120589823	4	6	55	4	US
2037907961	7	13	237	4	JP
2302981617	4	9	64	4	TR
1812487863	24	134	2629	4	US
2017929004	32	122	3774	4	FR
1936272747	13	38	677	4	FR
2065395589	11	15	510	4	GR
2567426951	1	1	6	4	GR
2112980430	2	2	21	4	HK
2626917196	1	1	1	4	IN
2630358676	3	17	24	4	IN
2168558781	10	45	328	4	US
2157088362	4	7	27	4	IN
2135854421	17	151	1080	4	IN
2140307947	17	56	1411	4	IN
2161233520	5	9	56	4	IN
2165598048	9	51	201	4	CN
2719422644	1	1	9	4	CN
2222169620	1	1	18	4	CN
2697021624	3	13	26	4	PL
2994010215	1	1	14	4	DE
2974567410	0	1	0	4	DE
2027164473	2	2	30	4	DE
2974653808	1	1	1	4	US
2018224025	8	27	382	4	MY
1257056487	8	11	690	4	US
2986684252	3	3	246	4	US
2310024174	1	1	4	4	
2311978186	9	28	369	4	AU
2108283665	5	13	44	4	US
1966110232	26	179	2646	4	US
2228821274	1	1	2	4	US
2306115222	3	5	21	4	US
2444178583	3	3	24	4	US
2974366225	1	1	7	4	US
2059341524	7	25	172	4	FR
2924144489	3	4	20	4	DE
2647761848	5	7	39	4	CN
2032089024	11	37	379	4	DE
2892593621	5	13	134	4	DE
740894910	24	63	2545	4	US
2174214610	7	11	210	4	US
2584635739	12	22	842	4	US
2260963057	18	184	1883	4	DE
2590774857	1	1	16	4	US
2476338853	3	4	32	4	US
2231419913	1	1	3	4	US
2121342595	3	14	66	4	US
2133857028	0	1	0	4	
2656100778	1	1	33	4	
2851366024	2	2	7	4	US
2762073178	1	2	4	4	
2282748429	16	70	1055	4	CA
719621522	7	16	243	4	US
2154018091	2	2	30	4	US
2132223633	12	38	430	4	US
2973720351	1	1	34	4	US
2224881295	1	1	10	4	US
2223895560	13	39	391	4	US
255621201	3	13	40	4	US
1307673252	2	2	103	4	US
1274697557	11	32	840	4	US
2278124404	1	2	1	4	US
2754983945	6	30	187	4	FR
2617866841	10	38	291	4	SA
2288507268	0	2	0	4	US
2778975361	8	11	189	4	US
2966995806	2	5	10	4	HT
2500640951	1	2	5	4	CN
67750442	20	42	1079	4	ES
2155495616	15	29	800	4	DE
2212448048	2	3	7	4	AU
2516794492	6	14	126	4	CA
2245405856	8	26	167	4	US
2250409171	14	26	1547	4	DK
2966078279	1	1	1	4	
2128805658	2	7	18	4	HK
1982970001	0	1	0	4	
2007990456	18	114	1672	4	DE
2415074125	10	12	360	4	US
2126277871	1	1	55	4	
2002315945	19	35	2081	4	IL
2109856452	4	8	61	4	AU
2777029613	1	1	17	4	FR
2291174842	2	2	132	4	CN
2305799336	0	1	0	4	US
2951818370	0	2	0	4	US
2101715051	1	3	3	4	US
2149865269	1	3	4	4	US
2067067675	13	22	514	4	IT
2582136075	5	7	70	4	IT
1993821334	1	2	1	4	US
2770979705	2	2	24	4	US
2694505248	1	3	5	4	JP
2920113186	0	1	0	4	JP
2515420507	0	1	0	4	JP
2331985237	1	2	3	4	JP
2518077546	1	1	6	4	JP
2195791564	1	1	2	4	
2429170133	2	2	13	4	JP
2105016783	0	2	0	4	JP
2798901442	0	1	0	4	US
2696562131	0	1	0	4	US
2104606292	1	3	1	4	US
2096995926	7	11	292	4	US
2120864034	6	24	195	4	US
2140198705	3	7	37	4	CN
2104028430	8	25	155	4	US
2805580493	2	11	14	4	CN
2599011669	2	2	4	4	CN
2493680355	2	7	8	4	CN
2160203639	4	16	33	4	CN
2950855960	2	3	8	4	
2142550931	3	12	26	4	US
2159626870	1	1	7	4	CN
2125782200	7	26	142	4	CN
2502364907	2	6	4	4	CN
2167871496	1	2	3	4	CN
2131974210	5	25	56	4	CN
2460712354	1	2	8	4	US
2332181950	1	2	2	4	
920869319	4	21	73	4	ES
2368732561	1	1	27	4	US
2806454326	0	1	0	4	US
1911107168	2	2	11	4	US
2712437851	1	1	11	4	
2786354620	6	7	414	4	US
2916147380	5	8	301	4	US
37097871	5	12	58	4	DE
2185408536	7	15	416	4	US
653327169	1	1	1	4	US
2082118083	3	6	25	4	DK
1864410741	1	3	2	4	DK
132887883	2	5	13	4	DK
285269188	13	38	747	4	US
2146798556	2	2	19	4	US
2946842693	8	19	383	4	IT
1239454885	2	2	14	4	FR
1986634984	1	2	6	4	IT
1973581900	9	20	236	4	NO
2314006759	1	2	2	4	
2557119052	1	2	18	4	
2336240626	2	3	28	4	CN
2894153270	1	5	4	4	US
2329246	19	86	1265	4	SE
1892483677	2	7	200	4	SE
2308675878	1	1	37	4	US
2129996558	3	6	31	4	US
1986363471	1	1	37	4	US
2974552829	1	1	13	4	US
2149912593	2	5	23	4	CN
2150873288	2	5	18	4	
407009225	36	81	9026	4	AT
2496143981	2	3	43	4	US
2284485850	9	17	333	4	US
2643443387	1	2	2	4	
2204658127	3	8	40	4	US
2125490493	2	12	38	4	CN
2326472537	4	4	260	4	CH
2691915410	1	1	61	4	CH
2406273547	2	2	65	4	CH
2302953143	15	78	867	4	SE
1911720562	3	5	48	4	DE
2443232149	3	3	29	4	DE
2438927721	1	1	2	4	DE
119927563	7	15	209	4	CH
1247272108	3	5	80	4	DE
2395668711	1	1	2	4	DE
2139839554	8	15	195	4	PL
97012439	24	179	2134	4	BR
1969203767	3	3	61	4	DE
2764622879	6	17	444	4	DE
1985085574	2	2	13	4	DE
2577679524	1	1	51	4	CH
2096875259	7	22	212	4	DE
1990750115	1	1	7	4	DE
2230490455	2	3	17	4	DE
1952277798	4	10	82	4	DE
2974914808	1	1	3	4	DE
2512606385	1	1	3	4	DE
2556083788	1	1	6	4	DE
2703562861	1	1	43	4	DE
2499656334	2	5	8	4	US
2561047700	1	1	43	4	
2166300925	3	5	24	4	DE
2075068285	5	12	73	4	JO
2521384250	0	1	0	4	DE
2132811916	7	11	140	4	DE
2016751468	1	3	23	4	DE
2551926553	1	1	25	4	DE
1978841451	0	2	0	4	DE
2141997290	1	2	4	4	DE
2488473492	2	2	49	4	IR
305078809	7	14	165	4	US
2056052032	31	124	3274	4	DE
340331828	1	1	31	4	AT
2916516575	3	3	173	4	DE
2108720138	3	6	38	4	BE
2225479689	1	1	18	4	BE
2806901517	3	5	146	4	BE
2224545334	4	7	45	4	BE
1900955083	14	44	695	4	BE
2961400131	1	1	6	4	BR
2127956838	4	10	73	4	BR
1988059589	4	16	45	4	FR
2559632852	1	2	2	4	
2762229858	1	3	15	4	RO
2246590782	1	1	2	4	
259405873	2	6	21	4	RO
290938066	12	22	3428	4	US
2164919627	22	48	1978	4	US
1145462978	3	5	50	4	US
2161271200	6	13	411	4	CN
2170291655	34	184	3333	4	CN
708142004	3	4	65	4	AU
2122545730	10	17	352	4	US
2572881934	1	4	2	4	US
2642010167	1	2	2	4	US
2120012739	3	4	49	4	US
