360280995	7	18	222	3	BE
2152170099	13	25	622	3	BE
135652364	8	13	507	3	BE
1975178758	15	110	779	3	BE
2069821649	7	18	288	3	BE
2153995459	1	2	11	3	BE
67107964	15	73	1053	4	BE
2295197072	16	53	639	4	BE
2074518692	30	180	3134	4	BE
2091924704	9	13	465	4	BE
2153685963	17	159	1028	4	BE
2001326555	5	19	52	4	BE
296418033	15	28	805	4	BE
2000941622	2	3	121	4	BE
2258205721	5	8	47	4	BE
2435511731	33	423	4703	4	BE
2090677550	27	157	3335	4	BE
2151914609	4	4	297	4	BE
1992301992	2	2	22	4	BE
2108720138	3	6	38	4	BE
2225479689	1	1	18	4	BE
2806901517	3	5	146	4	BE
2224545334	4	7	45	4	BE
1900955083	14	44	695	4	BE
2149312691	8	22	203	4	BE
2481123121	3	4	18	4	BE
2322737790	1	1	22	4	BE
2598773173	9	10	2176	4	BE
2979670981	0	1	0	4	BE
1854385661	3	6	22	4	BE
2433037419	3	5	34	4	BE
695223766	11	53	455	4	BE
2142559873	12	42	527	4	BE
2465142051	4	8	111	4	BE
2060485276	6	22	120	4	BE
2071086246	11	28	1102	4	BE
2100743204	17	103	933	4	BE
2092174322	2	6	8	4	BE
1839139939	30	176	2997	4	BE
2885453136	1	2	3	5	BE
180727329	7	18	255	5	BE
2151430675	16	95	1229	5	BE
2147153110	15	106	973	5	BE
81762525	6	20	128	5	BE
2069653224	19	112	1599	5	BE
2122759749	6	7	166	5	BE
1959540629	9	26	237	5	BE
1976021201	8	41	296	5	BE
2091114463	17	134	829	5	BE
2464240055	1	2	5	5	BE
2160609498	12	49	593	5	BE
2038466276	17	38	1390	5	BE
2022183134	25	93	4706	5	BE
2119924529	29	141	3806	5	BE
2145353776	9	17	146	5	BE
2974506563	1	1	99	5	BE
2403194726	3	16	28	5	BE
958506957	4	13	63	5	BE
2898342337	2	6	50	5	BE
316691536	15	26	898	5	BE
245690371	4	7	54	5	BE
2065147704	2	5	12	5	BE
2136457256	3	3	23	5	BE
2617745998	2	2	25	5	BE
2150815181	5	6	194	5	BE
2493452430	1	1	5	5	BE
2306086456	2	3	71	5	BE
2035204029	10	33	286	5	BE
2132966725	3	3	60	5	BE
2005637360	5	15	84	5	BE
2162744706	3	6	32	5	BE
224312826	21	71	1785	5	BE
579930445	3	9	19	5	BE
2224376280	3	6	25	5	BE
1274913228	4	5	134	5	BE
1255235136	3	5	28	5	BE
2124171027	15	55	641	5	BE
2119076726	12	45	475	5	BE
2125013768	1	1	11	5	BE
2164908920	13	26	435	5	BE
2803761974	1	2	4	5	BE
712136913	0	1	0	5	BE
2485619458	1	1	3	5	BE
2345486098	2	4	32	5	BE
2712437628	2	2	12	5	BE
2026133267	3	4	64	5	BE
2510156390	0	1	0	5	BE
2342892961	4	8	38	5	BE
2029370851	2	5	9	5	BE
2227389196	1	1	4	5	BE
2274345634	3	6	16	5	BE
1355339381	3	3	58	5	BE
2046992153	4	6	39	5	BE
139767865	6	7	77	5	BE
2951826716	4	4	135	5	BE
2260764375	0	4	0	6	BE
1435925321	4	4	100	6	BE
2952257789	3	6	78	6	BE
260541258	2	2	4	6	BE
2336818093	2	2	16	6	BE
2597188071	2	3	33	6	BE
2660455267	1	1	12	6	BE
2711114786	5	7	93	6	BE
2618379994	1	1	3	6	BE
2767124651	1	2	2	6	BE
2620838462	4	6	32	6	BE
39386048	8	29	205	6	BE
2621147496	1	6	13	6	BE
19755811	18	25	1123	6	BE
2768596343	1	2	3	6	BE
2242674331	1	3	5	6	BE
2617668884	5	9	86	6	BE
2472684577	3	3	29	6	BE
261239512	3	3	76	6	BE
2122043316	11	34	515	6	BE
2318816435	1	2	15	6	BE
2683323817	1	2	2	6	BE
2769130791	2	9	7	6	BE
2574359146	3	6	20	6	BE
1534062297	16	40	984	6	BE
2143804354	8	16	600	6	BE
2947197261	3	3	246	6	BE
2581361793	1	1	34	6	BE
1941019237	7	14	180	6	BE
2250661401	1	1	225	6	BE
1932854163	2	3	38	6	BE
297668329	8	19	163	6	BE
458824823	12	34	681	6	BE
2806803228	1	3	4	6	BE
2506266041	4	24	52	6	BE
93654309	20	148	1310	6	BE
2030505841	30	142	3867	6	BE
2576831410	1	1	2	6	BE
1965321452	1	1	4	6	BE
2773207641	2	2	6	6	BE
1211309840	1	1	12	6	BE
253643009	12	14	1172	6	BE
2031905934	2	10	30	6	BE
1575637563	2	8	18	6	BE
436189912	5	6	136	6	BE
23616223	7	14	138	6	BE
2623634195	1	1	6	6	BE
344728232	2	3	29	6	BE
2226859286	1	1	5	6	BE
2780891003	2	3	111	6	BE
2044785891	2	2	27	6	BE
281747218	1	1	1	6	BE
2222671072	1	1	27	6	BE
2222834504	1	1	16	6	BE
287873380	1	1	4	6	BE
2471169629	3	4	30	6	BE
2171962724	1	1	34	6	BE
2631435293	2	2	14	6	BE
1984762762	2	2	41	6	BE
270458438	2	3	57	6	BE
2175701772	1	3	6	6	BE
2480832194	3	6	23	6	BE
2292147018	1	1	1	6	BE
2193042618	1	3	1	6	BE
2088207890	1	1	1	6	BE
2018300681	1	2	2	6	BE
2159797162	1	4	4	6	BE
2113875299	1	4	3	6	BE
2511628003	1	3	3	6	BE
2921473323	1	5	2	6	BE
2197590335	1	2	2	6	BE
2973569691	1	1	2	6	BE
2406521814	1	1	7	6	BE
2943092554	2	2	11	6	BE
1984914907	2	3	8	6	BE
2173886826	1	2	1	7	BE
111339261	2	2	20	7	BE
1969878144	10	20	295	7	BE
2639509991	0	1	0	7	BE
2123865410	4	6	35	7	BE
2968567614	1	1	2	7	BE
2238680854	2	3	8	7	BE
2984844417	1	1	45	7	BE
2029857423	1	2	29	7	BE
2419759124	1	1	1	7	BE
2054627403	1	4	9	7	BE
2697489397	8	13	158	7	BE
348576171	4	8	52	7	BE
2030143446	3	3	100	7	BE
2111800952	2	3	66	7	BE
2973917991	4	18	77	7	BE
2217686667	9	18	355	7	BE
2250322732	3	4	31	7	BE
1894623152	3	6	10	7	BE
1994746403	6	23	96	7	BE
2014874916	21	156	1608	7	BE
1986367795	2	6	364	7	BE
329206148	4	6	92	7	BE
2139110070	8	14	193	7	BE
2635485020	1	2	102	7	BE
2012371420	4	11	49	7	BE
2004793891	6	17	234	7	BE
2226401685	3	14	17	7	BE
2619923035	3	7	36	7	BE
2155825951	16	49	809	7	BE
2153024780	3	6	19	7	BE
2942294421	1	1	1	7	BE
2141614139	8	18	197	7	BE
1227597195	11	19	473	7	BE
2031527233	8	13	287	7	BE
2222377274	4	23	34	7	BE
2000645914	3	3	58	7	BE
55335646	9	17	399	7	BE
723294740	10	84	367	7	BE
2057165646	5	10	36	7	BE
41518933	4	4	43	7	BE
1994515391	2	2	131	7	BE
190539504	4	6	57	7	BE
2795235308	1	1	7	7	BE
2007028002	4	6	69	7	BE
2120616367	1	1	25	7	BE
2422790673	7	9	266	8	BE
1265049591	2	3	14	8	BE
2146206865	2	3	14	8	BE
2648851701	2	2	11	8	BE
2919515062	3	3	69	8	BE
2974386733	1	1	1	8	BE
2974647433	1	1	1	8	BE
2503188982	1	1	22	8	BE
2315825245	1	1	1	8	BE
2896765711	0	1	0	8	BE
2974605916	1	1	3	8	BE
2806869587	0	1	0	8	BE
2141541368	4	9	34	8	BE
2566087095	0	2	0	8	BE
2577773010	0	2	0	8	BE
2006705558	8	10	239	8	BE
59952416	3	3	29	8	BE
2488180451	1	1	26	8	BE
2918376189	1	1	359	8	BE
2226923472	2	4	53	8	BE
2159416134	1	1	24	8	BE
2974264116	1	1	14	8	BE
2311622246	1	1	65	8	BE
2412287502	3	3	104	8	BE
2107232276	4	5	224	8	BE
2135253478	3	5	27	8	BE
2524836043	1	1	10	8	BE
2626277257	4	5	66	9	BE
