ID	betweenness_centrality
2151999969	0.0036758613658175268
2017171942	0.0007542071753405943
2168367594	0.00443274051530122
2897398250	0.0
672946669	0.005234318480981375
2122858989	0.004561309363565202
2703581679	0.00015415190121540444
281248241	0.007775145762245569
2974253553	0.0
60426740	0.00017442887963029787
2054601208	0.001499603371583683
2617174523	0.004315998183111087
2133529084	0.0
1978915323	0.014429594862898808
2974097918	0.0
2106788355	0.007537282985075876
2320630284	0.008324843830428464
2136328717	0.0012908767241459824
2277304846	0.004146318459646088
340644367	0.005722309686824949
2151930384	0.009026999444631308
288512535	0.013063789755503036
2106747418	0.002976804657380359
2440458778	0.004216492125626192
2893652513	0.0
2153527842	0.007049746562709668
2107927076	0.004702889416707996
2136496678	0.0074546934867053315
2132564525	0.0065876587167170205
2235984432	0.002491991395822437
2155498033	0.010755479378848007
2623494704	0.009986034193504049
2019637813	0.00945947459073424
243300917	0.0021367276559419303
2655339063	0.002244199088310092
2701990453	0.0
2028079677	0.004348284711498477
24574532	0.006017294165480226
2764380741	0.006936766241465887
156709449	0.007781995694280884
1243220554	0.0
2029324877	0.002218297216213999
318894673	0.00011206155304891254
2111732306	0.0
1978395223	0.0010837800568386225
2148713048	0.0034513026284965984
2112543321	0.001260204296800871
466258520	0.0005840121656944377
2314592861	0.0011641134012383527
2438267486	0.002088529127850199
2510363232	0.0
1982493283	0.0022925652722726748
2128083561	0.0014883819238529754
2803421804	5.45535171998133e-05
2063104620	1.3647163065450105e-06
2651294325	0.004488030630922202
47020662	0.0
57244279	0.0034876156412329126
405514873	0.0017335101744522885
2419864182	0.0
1259442811	0.005193108002218426
212763259	0.0006722038967883299
2683595391	0.002757243741200183
2684232322	3.735524697837292e-05
2153812614	0.0005604026336709679
2134803084	0.0
247353998	0.008094330670112532
2056505999	0.008480207580895948
2128081554	0.001270473420695491
2110407315	0.0
2439529108	0.006714687862864348
2951047836	0.0
2134725277	0.0
2305688220	0.0
2633484956	0.0
238619296	0.0034624143483051773
2629386913	0.0
2101762721	0.002059057262790243
2310750883	0.001918784952276141
2163909284	0.0023920040740247903
2527193764	0.007139797009883012
2278163111	0.0
248646318	0.0022070853480900708
2244698799	0.007915783310817317
2143832750	0.0
2019832499	0.00843053379771412
2345134772	0.0
2072050358	0.0160519597641215
2129930937	0.0
2693208761	0.0
2615413435	0.0
2140973757	0.015600144150169458
2166592190	0.00037042875364902997
1983664831	0.005972924783784359
2106636992	0.004988702192572231
2051691203	0.0013177275939627578
1999332037	0.0
1995657925	0.0
2019529423	0.001158500362332123
2124380882	2.515218289276584e-06
2270120658	0.006949859992044848
2128431829	0.0
2130827991	3.735524697837292e-05
2183529176	0.012817512764945683
2155688665	0.0007306416907191772
432714458	0.006811221965659803
2674707169	1.3959620687371931e-09
2985095907	0.0
2169105131	0.0
2221798127	0.0016206030555719392
2509101809	0.0007165988929113613
2779151091	0.0
2154115838	0.009995718699609867
2467949317	0.0012549457902717564
2121681675	0.003434666022920606
2071708429	0.0039615677636663195
2303603470	0.002901089643461533
2303458062	0.015574444377021568
2223797009	0.0
2642582295	0.0006462221277987125
1097462565	0.0026719811115214123
2988876583	0.0
283534124	0.00032248263682766923
2052950829	0.0022533650483965296
2101365550	0.02480668110949469
223511343	0.0012052327507451005
2948604721	0.0005228764383334437
2027258673	0.008961228794959863
2974462771	0.0
2178157365	0.006391966610320745
223632183	0.002879164762058108
1748740921	0.011535984883233832
91011899	0.00027475524605662045
2111957820	0.006031370190082017
2615225160	0.0
2636860234	0.0
1987922762	0.0
519054157	0.008451451272539767
2579323750	0.0
1996854119	0.0
348830572	0.00034324708635357856
215415661	0.000238960746350431
2716261231	0.00011206155304891254
1953362800	0.0008588614749043519
2223672179	0.0
2949419894	8.201704529731258e-05
2101558141	0.00027011683225113464
274262910	0.0025857985284889625
2429903744	9.4389262442117e-05
555324291	1.005126876940066e-05
2027615108	0.000501341977360542
2576251780	0.0
343899017	3.735524697837292e-05
2307408782	5.997499854909245e-05
348251026	0.012795651291452968
2468610965	0.007553778421106012
2310624153	5.027476794851958e-05
2002613147	0.008808102993364254
2042309534	0.003946256831573125
2289445791	0.0
2031963039	0.0020409650938108307
2712779683	0.0
2974028722	0.0
356043702	0.015159050430858838
1577386936	0.0006748194128285989
2098086841	0.003446324790516897
2823762873	0.0
208343995	0.004612767147012378
2551528380	0.0
2134590396	0.014520743430227828
430924733	3.735524697837292e-05
215131072	0.0018864484466671418
2105451459	0.0
2485834696	0.00025162594790758506
2672157641	0.0005694719973696146
236344266	0.0016379342549099503
2470130636	0.00907059928037504
2436602830	0.004159149483191435
1846143951	0.0028974158236217897
2573829071	0.0003517482742655877
2688275409	0.0
2290189267	0.0
2764078041	0.0036942896369792
2078690267	0.0004750332528161644
2029583323	0.0036694681869535446
2466583516	0.0
20186083	0.0
2142581733	0.0
2426223590	0.0020431625366203847
245298155	0.006923977505268977
2472600557	0.008018402926158193
2122410992	0.001262942506980225
2124948465	0.00010968269029150883
2012611587	0.0
252695556	0.008403576252705778
2003047429	0.0
1974803462	0.00011651302027610831
2149458952	0.002143312733239907
59446286	0.009917327454159203
2558630929	0.0005944368598770015
716715026	0.019401831761199508
2305188883	0.0
2129693715	0.013312189662637499
1518834709	3.735524697837292e-05
2173043732	7.470979597571147e-05
2590383127	0.0
2369459224	0.0
128685082	0.0010925720835880696
2715071517	0.0
2097546270	0.013002929824178857
2139878428	0.002074468498962621
2620496930	3.735524697837292e-05
2326922279	0.0
2059158575	0.005107358473570415
2066146355	0.0
2068669492	0.0037017597582885264
1983898678	7.470979597571147e-05
2568838204	0.00372731217021852
2035864640	0.0009128352479619079
1966173252	0.0020100661078638893
687553606	0.0021073547546121355
512556102	0.006954797971926238
2034922566	0.0
1513655371	0.0026155399470425256
2098254923	0.009947777158694437
1966158927	0.004101848151474685
2395542607	0.0
2165376081	0.0
2142274643	0.01588661634893988
237352020	0.0005610378831975238
2131323989	0.012681613129688744
534826070	0.002892421951908116
2115386452	0.003944866288828302
2586647640	3.735524697837292e-05
1546411094	0.005955618081620385
2526329946	0.003194928868075254
2232364123	0.0011600829447594658
2277956701	0.0
237745248	0.0077816839209857705
2132595810	0.004525439207605537
2609187939	0.0044812992607628855
2078899301	4.013208649878549e-05
2547819623	0.00030249767576977476
2146581609	0.006853903416836502
2781248620	0.0
2144418927	0.00868179494711434
2121202801	0.0035771243548352195
2152424561	0.0027246260271292532
2122007671	0.0031614934024217357
729685111	0.0007103240728147716
307844215	0.021902941452558066
2776087671	0.0
2606083195	0.000510710583087353
2009814137	0.0
2148877438	0.009311453233652926
2658903168	0.0
1987890305	2.2996228069133293e-06
2134830209	0.00674851524234316
2634640516	0.0015670459799888125
2645210244	0.0
2163328135	0.004592803871989116
2128051339	0.0014997268061309127
1681405076	0.0026476043804687746
2154796182	0.0015133482058526813
2970901654	0.0
676787352	0.0
2154781858	0.01780823036442944
2296194210	0.010561380227985527
1963576484	0.004158745194593634
2074518692	0.001011590031022053
419884201	0.0
2161765548	0.004947169787083825
2631343287	0.0
2302774460	0.0021731662435186534
1275600062	0.0012962521894250628
2312111295	0.0
89134272	0.006312530529189328
2038785220	0.0024464643686696757
2313252037	0.0
2134848709	0.0
2155478217	0.009512104872088463
2117856461	0.0019492552224004674
2304718029	0.00806327844387546
2777402579	0.0
2242145496	0.003946879481641841
324740313	0.0017300941477759015
2153221339	0.0
2087742686	0.00241909564551325
2171604195	0.008168382144701888
2513087722	0.00014588745449921664
1998925035	0.0006364713807960102
2113271024	0.011623431231868297
2469698803	1.2735645279882332e-07
420240630	0.00018927620525964735
1951833338	0.003289473090342665
2146370811	0.004935237053885695
2660984061	0.0008923812806034323
2203016445	0.007678762304513764
2250824964	0.0012320436089392976
36891908	0.0009575968321916284
2157530374	0.007299578512900657
2057815302	0.0018006059770310882
2003993865	3.735524697837292e-05
227075345	0.007697210059913154
2148799760	0.0027065524538958954
2148869393	0.008122795897466038
295353625	0.0002622108027968626
246459679	0.00286621551112671
2470532385	0.0
2139352357	0.0018293408117378124
2135387429	0.004401902861017091
2493801770	0.00786344731169386
2297695531	0.001084962485742305
2232397101	0.013380502837345086
2241580342	0.0041830578905501835
2064145723	0.0029359664751247784
1486472506	0.009294895346367705
2119718211	0.014583880965075614
2620466500	0.0
2293136709	0.0008248845820713959
2161925446	0.0025923919576328557
2157114695	0.003566042304490359
66784584	0.0012964296543264975
2134183241	0.004564070776202032
2164919627	0.0069550766016176786
2308824398	0.009958706775691526
2974041422	0.0
1982381393	0.007504598634140091
2421538130	0.0
429071702	0.002803293307912464
47367511	0.003640367266239562
1819774294	0.007288341212389982
2289364316	0.009919087120821036
1893139805	0.0008252610974175012
2422838623	0.0022235554277557747
2974686559	0.0
2948009313	0.0
711546218	0.004129704677341448
2308154732	0.0
2684339570	0.0
2081863030	7.577729342357617e-05
2105800058	0.0
2283468155	0.0
1995894141	0.002139234678924399
2619659646	0.009041546245008749
2121090432	4.4906407366798057e-05
2120476038	0.0006398377038953834
1218753930	0.001056862137483989
2688914827	0.0
2044108172	0.0
2160549261	0.005005029047599274
2280129935	0.005479329209153832
2295197072	0.0007755803611537214
2988150154	0.0
2492413330	0.0
2541985168	0.0
2019534230	0.003409520110775444
2166320536	0.007108548712985751
2098998691	0.002881680702472727
1985185189	0.0
2720325030	0.0
2275055016	0.0
2101101993	0.0042526219160441735
2149412265	0.0013836535004442495
2151501227	0.0027445969897079785
2108671403	0.007890447352478633
1231469998	0.011200907591257876
74094003	0.015686189322426092
2022497718	0.0013372560907592044
1617862073	0.0038370813523124258
2074457532	0.0
2974453196	0.0
2090313169	0.006182298812614951
2893993426	0.0004317761067052526
23596499	0.006493455226677851
2474261973	0.0012420089691944226
2335651288	0.013457246259473291
120651226	0.0035398700722375893
2026354139	0.0
2277567962	0.001364441629006279
2026859997	0.0005518058174815082
2661428704	0.0036042678844843867
2406262242	0.0037761740761548526
2683254240	0.0
2237142500	0.011905102496460481
2131127782	0.002264603974923286
2007031271	0.005546021165802654
2023685608	0.0008838410585815638
2112574952	0.011187350904466391
2306661867	3.735524697837292e-05
2124023276	0.0036870660682835634
1980155375	0.0
2660277749	1.669746053889231e-06
2233513462	0.008381269431712274
2609118711	0.0
2237101560	0.0045010866137757495
1234920953	0.0
2094104063	0.0
2144050692	0.0024598281955134403
2140435975	3.735524697837292e-05
2048787978	0.006114691742768044
2114110987	0.0
2634935824	0.00014941470608418236
2241592855	0.0071368731789134285
37905947	0.00027257533137535126
1566336541	0.00026145741364516693
2101505567	0.002773064674432365
2162486817	0.000477266477308766
2789326373	1.3317035217056765e-05
19144235	0.006167158911785476
2692181550	0.0
2030679600	0.005823848673290544
2109453873	0.0
2308107834	5.173814782716855e-05
294129211	0.00121760724027857
26885692	0.0
2136170053	0.004659706733488792
2108343877	0.00238718169684799
2109871689	0.004864981268924867
1988519498	0.007039856287820343
2159984203	0.00022411054243920645
2986872393	0.0
2572060242	0.0
2129296980	0.0002486294595916467
2122628705	2.1010647909459368e-07
727281249	0.0
2020189797	0.002643976091609917
2125756013	0.000537777595031689
2053699181	0.0
2307184239	7.843202847170276e-05
2953289331	0.0
2118446708	0.0007078835386346986
2279990900	0.0
2222194299	0.007169064968992809
2196043388	0.011619570991150897
2429593215	0.000579725549578754
2127836801	0.0039018119034280345
2065991302	0.005862809227504338
2071363206	0.0009361658458685401
2040358543	0.005304010240451174
2154776208	0.00785577315724502
2132903572	0.003142564114376498
1971885719	0.0
2196297367	0.008336758842912198
2284723869	0.005048478458456417
2950184610	6.930481346580117e-07
2687362726	0.0
1482108584	0.0017397995105424046
190482092	0.007440612913864563
2029350574	0.003166285881020545
2104465073	0.0
2396092083	0.0005594020237149228
2013396660	0.0012832463359723264
2255242933	0.0027062790803530773
2103240375	0.003814075306880567
1977790142	0.005361876600418946
1997938366	0.005024258349066029
2267633344	0.0006732013079908858
614907589	0.003388748305895839
2114787015	6.387697752355532e-05
2130144971	0.013300873864084276
855633617	0.002615595732138409
2595985111	0.000246863669124592
2040665817	0.0037087186343747556
2143243998	0.0025519221450808504
2552717022	0.0
2254167782	0.0037769177531102294
2015702761	0.0030739822673504493
2233057002	0.000962578936407963
2494492398	0.00040717345344265147
2160518897	0.0002115539493773304
2440673022	0.0
2112794371	6.811265582741965e-06
2122913543	0.003877714014357427
2111762186	0.003214126099797753
1973589771	0.0021951805978720307
2169349903	0.00031018653280592167
2291789584	0.0
2923120402	7.47090979946771e-05
346504980	0.003725176100613641
2294996757	0.009791578400446498
2330097435	0.0002649875141713274
169717533	0.0003137161222885652
2124351263	0.003378274743691645
2101253922	0.008944544497608264
2083231526	0.0013971551758174227
2128482087	0.0
2122755880	0.0009432558186801182
2149590827	0.0032411447095058426
1584891692	0.006489405758622923
2045095730	0.0021211607211579723
2805948211	0.0
2567849784	0.0
2139498303	0.0
2063601474	0.00144397662919681
2895689540	0.0010714790432056606
2162145093	0.0013231563539825369
2167781189	0.003993882239067717
2437173065	0.006064557764855649
2235094860	0.008129499042186059
2105257805	0.0006606621873680178
2305351501	0.0
2147729234	0.016430818570629932
2129291095	0.0018269786312522399
2777526105	0.0
278177626	0.009947440578451218
2180706138	0.015332305152060336
2232530778	0.0
277933919	0.003591403547037028
2974750561	0.0
2618562402	0.0
2283960162	0.006336543059171773
1944944487	0.0025235595100172887
2707457899	0.000289039162692136
2676879213	2.9834119769962763e-05
2062853997	0.0018365986165402692
1889898352	0.005121168390736299
2041347960	0.005736566063358054
2155775864	0.0030677525701603816
2463184762	0.0
137426811	0.003855992816522693
2112219004	0.005316541510884599
195157884	0.0077978981395950145
1577021311	0.00943874971720502
2923026303	0.0
2146928518	0.002070267775025472
361301894	0.002907827074751786
2705680265	6.692957922239597e-07
2531266442	0.006085886060003898
2147215243	0.004810659218000309
427806604	0.00228154797472707
2128775051	0.00044819525958014126
2974302087	7.470979597571147e-05
2617212816	3.735524697837292e-05
2075578257	0.0
2058669971	0.004621031006848043
2059999125	0.0
2112843669	0.00026378057602356156
2138105752	0.002894983216296988
76679065	0.0
30238620	0.0007913628805668741
2721572768	0.0
2142246817	0.01091884564386163
2123147170	0.00014941261214107925
1569959842	0.0
2570280870	0.0
1171453863	0.0009964984082398848
2144454568	0.004068309035545059
2695647148	0.034608379153858795
1259581358	0.0032805110176386664
2951247796	0.00022344281858259585
2124343226	0.006609957978594388
213569470	0.0017818935548939707
2144997312	0.009908316844638713
2778402758	0.0
2294007757	0.0
2154627022	0.004183094321244442
2611836877	0.0005528388767985923
2121990100	0.0018638049295804427
2717677528	0.0
2584235992	0.0
2302984154	0.009940249604230489
2020788188	0.0
639666141	0.0015954078983299628
2169524188	0.003645224930436413
2111350751	0.004920074766562271
2078633956	0.006814129607239955
2102908900	0.0018603605585751388
1949677541	0.0
1971687401	0.0
2134620140	0.004887534675794436
2809896940	0.0
2171539438	0.0016088742221345637
2195048431	0.013686356026951004
1935704050	0.006797545416690093
1790261238	0.0
2313275384	0.0003182154933033782
2142081019	0.0
2991101949	0.0
2278522888	0.0027243538934817704
1966604299	0.0006138461746058475
69206028	0.0013674916409047205
123011085	0.0009058812544883844
2974482448	0.0
2314305553	0.0
2039349267	0.000941794495468872
2640969750	0.0010828380049849595
2501050391	0.0
2417229859	0.0
2441838630	0.00022215772999199004
2145353776	0.0
2803990579	3.1060002238901985e-07
2974449725	0.0
2600894527	0.0
2629337152	0.0
2150137935	0.001418697019144059
2618916948	0.0
2130378856	0.0006457627166904922
2591228027	0.00023035380725157787
2127954048	3.735524697837292e-05
1980629120	0.0
98795649	0.0
2688483459	0.00011206364699201565
2973466753	0.0
2154102932	0.0010831778438015907
1851097240	3.735524697837292e-05
2131755178	0.0027471318480398604
241205434	0.0
677445823	0.0009677252810748196
2419687616	8.335237981338135e-06
2008088787	0.0
2098430168	0.0006579513948530207
1736923	0.0025255522448964147
317587685	0.001616892424994518
2973794536	0.0
2140242153	0.0
2277802218	3.735524697837292e-05
2151678189	0.003215002125935207
2086928653	0.00044440930464511756
2611085587	0.0003143110285301793
2119074075	0.002567460397247296
2104033565	0.0008883893381600388
2111996189	0.0005884030329501913
2173763871	7.471188991881458e-05
2038038819	0.0013229989833271878
2270560552	7.470979597571147e-05
1729528123	0.0002897781686189058
2304311618	0.0
2113274185	0.0
2226159948	0.0007553409112785298
2308702544	2.6017695216375467e-05
1242956126	0.0
2794062175	0.0019894212270826477
189628767	0.0003456967816389337
2254438771	0.0009688059807499588
2067038581	0.0017160625333548169
694944117	0.002660403768618163
1999208839	0.0
69337491	0.0003463247077381401
2144502171	0.00039176194648452825
2223833501	0.0
2065990071	0.0
45679041	0.00014969855145324546
2127299039	0.0
599720421	0.0011781447502068453
2140307947	0.0015843987815997622
2791342574	0.0
26051059	0.00042439533966905703
2103312884	0.0014801346670034999
2114421234	0.0004022659788898278
2893644279	0.0
2222850559	3.421457786491513e-05
2589753862	0.0007723422923988374
2309816848	0.0
2073199121	0.0
2298118675	0.00030639177499637257
2066448916	3.735524697837292e-05
2133983782	0.0014649755851344937
669155883	0.0015206046051324837
407339565	0.001008272342092845
209682990	0.00047715554657124063
2283504173	0.00023111395940488967
2949218866	0.0
2130379315	0.00011217239517435092
2015134264	0.00018396785390115724
2988868160	0.0
2041479746	0.0001743856476641288
2137326150	0.0013175439820640035
1920008803	0.00014941680002728547
2161443431	0.0005954089406360565
2103902824	0.0
2979037799	0.0
2210890350	0.002104405305909013
151257739	3.735524697837292e-05
2660696726	0.0
2148893339	0.0024164115484553075
2200502946	0.00017866623621948246
2713289384	0.0
2658796208	0.0
2307621552	0.001932543871065273
2759656120	0.0
2680324798	3.735687560078644e-05
2128315080	0.0002641016743015059
2103149261	0.0007602152581398388
2261877457	0.0005860880858858331
1978860252	0.0004095395367927042
2945712862	0.0
2171110116	7.471014496622866e-05
2195653352	0.00022411054243920645
2170618609	0.0
80478970	0.0009339605339373657
2164491012	0.0001215224722002265
2224030469	0.0003735198818478323
2582020879	0.0
328532754	0.0011374502605114671
2952266515	0.0
242385703	0.0007224711394331016
2000552746	0.002128924909326314
2974057268	0.0
2077131583	0.0
2113635140	0.0003424101384161032
2123596622	0.0
2531427152	0.0
2130969438	3.735524697837292e-05
2307851116	0.0008769983270530417
2761130863	0.0
2953085822	0.00010246848602835542
1170375562	0.00018676785911945218
2952135564	6.093516603030458e-05
2101216164	0.0008232391861029519
2164032428	1.8105707414945707e-05
2744320943	0.0
2954855345	0.00020964656021117673
2306835384	7.806371712810592e-05
1253901257	0.0
2225963988	0.00143625261257417
2264204246	0.00029359298064708525
2082178009	0.00018676227527117723
2111636446	0.00026145741364516693
2578318310	0.0
2167342058	0.0005935526094366216
2824405999	0.0
2279539718	7.47090979946771e-05
2553512968	0.0006348709852030568
1989182473	0.0002243615574120432
2110718987	0.0
2966750228	0.0
2113143839	0.000529682081878197
2494956587	0.00034752719612392524
2129691706	0.0006786615300587801
2093253698	0.0007903274040132737
2125104194	0.003691257966299255
2168849478	0.0
1252131916	0.00020072160590241502
2139030624	0.0035826907542452057
2677343334	1.365560158561052e-05
2808775791	4.017670082010851e-05
1637647484	0.0005154273440404857
231801982	0.0006319536989271908
2091091074	0.0001544673251456225
1247052936	0.0
2148074633	0.0
2244576395	0.0022307788434621535
279282832	5.546577879602201e-05
2952463506	0.0
2280522899	0.0
2136999060	0.0004481011519315533
2106819741	0.0003361644176967409
2475820207	0.0003539623564386658
2072380591	0.0
2164491459	0.00026471826717578214
2952660167	0.00011206364699201565
2022442184	0.00030012076350541234
2399274183	0.00033614696817088174
308905183	0.00020521037924437207
2722890981	0.0
2538669286	0.0002202602008102238
2710668526	0.0
2277278962	0.0
2777220343	7.47090979946771e-05
2138965241	0.0
2099676419	0.0
2111997207	0.00230076048135324
2344617256	0.0003338318130488885
2963637552	0.0005295214637696593
2232911153	0.002446068828521583
2155775282	0.0003793659105389651
2968749372	0.0
1999537476	0.0008105397564938588
2128381254	0.0008409589823383537
1948288327	0.00038455637823526454
2142274900	0.001008285254741981
2703623524	0.005798292708412867
2501543272	0.0
2142668140	0.002540342328580941
2101314941	0.004299772796667478
322372990	0.0
2101970311	0.002597169978784901
2557379995	0.00011639183505160526
2397898147	0.0004657158075739937
2778039722	3.735524697837292e-05
2081523121	0.0007842511412260379
2946106811	0.0
364611007	7.470979597571147e-05
2766210505	1.3941563937603923e-05
2098496972	0.0
2042299866	0.0017623954370920376
2154694118	0.0
2582513130	0.00011206155304891254
1228047854	0.0002614678833606825
2653324786	0.0
2575435260	0.0
2158822908	0.0001505521775907431
271189508	0.0
1257047566	0.00010834019752089167
2686879248	0.0
2973533716	3.735524697837292e-05
2106230293	0.0033295181504540577
2707785239	9.285409944013571e-05
2220525081	1.1217107529309053e-06
2106459678	0.0
2250245671	0.0
2017920553	0.005736611468718471
2023392809	0.0011453804874724935
2168391217	0.00011206364699201565
2592015933	3.735524697837292e-05
2667513411	0.0
2475460164	0.00020663949297766994
1683457605	0.001724576691180552
2761033299	1.6120988738856822e-05
2306344535	0.0001873236632264425
2195981914	3.735524697837292e-05
2668529243	0.0
2062780001	0.0002009410499398987
2102527587	0.00137258776038318
2104723044	0.0
2099545700	0.0
2936112739	0.0
2142799468	0.002382840632853136
2106295919	0.0021370628889910946
2428339827	0.0
2069530236	0.0
2047673997	0.0
343541395	0.004059465124259182
2575599254	0.0
2159085208	0.001301810638304966
2060060319	0.00014941540406521672
2110981794	0.0
2105214629	0.0007645257777139986
2106590888	0.0
1234273965	0.00022411961619265324
2227930798	0.0
2126022316	0.0
2808350384	0.0
2166621873	0.0002945484984638416
2104297138	0.0
2137032384	0.0001626838208038935
2156988097	3.51999938973152e-07
2525660876	0.0009223960002606456
1949796049	0.0
2477754072	1.1662220779079732e-05
2190280414	0.00010518834776991101
2038466276	2.9251629191166295e-06
175998693	0.001027910131011293
2133100265	0.0004462755759620846
1980434160	0.00027228492792483855
2153285360	0.00025560082069390734
167708414	0.00042769347843293377
2158659333	0.004297840141669424
54036230	0.0010906752774050958
2680850189	0.0
334006030	0.0
1204061966	0.001280594135859567
2123040528	0.0024791535558216214
2640906000	0.0
2315290392	0.00011206364699201565
2723841835	0.0
2136114991	0.0
2598733625	0.0
2644412219	0.0001894908966111225
2117666619	0.004656547616048083
2119042880	0.0002971749058942852
2172094290	0.000674221540128975
2584676178	0.0005856395547911103
1271007067	0.0002551749256618303
2101118822	0.0
2711619436	0.0
2683209579	4.638591629993808e-06
223610748	0.00018988168753616676
2118453122	0.0009539604047661438
2506557315	0.00014941261214107925
302811013	0.0014465013391463126
1943635846	0.0001592145588905862
1255868303	0.0010045457211867838
2207516560	0.0010737610885322125
2721679249	0.0
262768531	5.077259283211139e-05
2988574614	0.0007250195799952543
1986201499	0.00048350264588447765
1998260123	0.003194684703222785
2115471263	0.0
2524776374	6.524542533521468e-07
2654832567	0.0
2525235132	0.0
2659747775	0.0007609282758305569
2098333637	0.0002054437376560527
2123433928	0.0004192623585501807
2056882125	0.0005678205502534199
2672854996	0.0
2669283286	7.47090979946771e-05
2068449239	0.0006704908463945353
2780628958	0.0
2088503268	0.000589675640102773
2011629544	0.0002426611827730008
2011432940	0.0007823499247945741
2230192110	0.0005387849215135785
2119141359	6.481841758462796e-05
2559346676	0.0003119418047141643
2974058489	0.0
2116880389	3.735524697837292e-05
2155186186	0.0004016455525812092
304318475	0.00017318158846618066
2304116753	0.000777960836913943
2134411285	0.0
2088536091	0.006229169182496275
2087421987	4.527830095143764e-05
2636613672	0.0
2162034732	8.68828799278477e-05
2158823475	0.0011472321116776957
2302642239	0.0
30705740	0.00011206294901098129
2029160532	0.0
