ID	closeness_centrality
2134006035	0.12695679024990708
2307182867	0.0972272728179943
2402392341	0.1216982762287212
2566598933	0.12210288466768288
1985872151	0.12005241354052827
2951991577	0.12403169487905424
2474357024	0.11793149762222106
2151465254	0.12572454757752077
2153189671	0.12856861846551723
581767464	0.14205202079176238
2140539176	0.13480661227067972
2949447980	0.12568438650028854
2119538990	0.14247904982402823
2162106674	0.14753484167951864
2162262327	0.11366316083434692
2106597688	0.13103121110964244
57747768	0.14191526422629885
2118168888	0.133651043327592
2164197688	0.13091452235678266
2179236157	0.12414247934193895
2569644349	0.11821443817350048
2075955518	0.12269024753143228
2120581443	0.12231668354727819
2275578183	0.12560237230999757
1995245898	0.14507646098067276
2221625686	0.12351350285323184
2110083415	0.1304027885581642
2064822616	0.1260610159516566
65538393	0.14534639450261802
2096597339	0.12612697992507182
2779707740	0.12091453475385801
2142703967	0.12525866784359252
2209458529	0.11527185472884152
2114494819	0.1298247617326579
186347876	0.13761763302851712
2283469157	0.11887677308357884
2160918886	0.12231025309629696
2224476519	0.12633453238543796
1967149413	0.12569560539453137
2033301860	0.1148882397218106
2019123558	0.12086319007460798
285317484	0.11851947424424476
2601992558	0.11849978932707211
41634159	0.1248873933243509
2642293104	0.11997569963725084
2101152111	0.14005214165945512
2610295154	0.13347235610281522
36426099	0.11821496049510956
2234775923	0.1358490805069177
2122303858	0.12183626870033275
2800148855	0.13808141892293746
2974167417	0.11220311440295268
2167814525	0.12487981541805061
2083973505	0.12901904029731845
2165053838	0.13692531382818018
2617164185	0.11220240858389564
2480847260	0.11934633155152755
2941272482	0.13014177175724542
2043474341	0.11734212072819948
137675174	0.12671177362877628
2069086639	0.13231818149205088
2033111473	1.8681113394358305e-05
700277173	0.1282767427827526
2160652726	0.12896804327722786
2071216566	0.12883731458866768
1982708149	0.13971243382683424
2661192123	0.12259804720199084
668754370	0.13219037257898772
421261762	0.11361561756723586
2123053512	0.1298383071960928
2064546257	0.1322818730284695
2513848785	0.1292377889931996
2293162450	0.12382934153179814
2280239581	0.12790909363612563
2241839582	0.1390285458464511
2151999969	0.12810231395266927
2017171942	0.10456502605451479
2168367594	0.119088424694793
2897398250	0.12664909342852254
672946669	0.14111436267289565
2122858989	0.12498161097603216
2703581679	0.12319076234638299
281248241	0.1308012385126923
2974253553	0.0972272728179943
60426740	0.1276856748372881
2054601208	0.12152719058513226
2617174523	0.10685523296698758
2133529084	0.11657469923491476
1978915323	0.1415968125982031
2974097918	0.08704365825420023
2106788355	0.12309837487171714
2320630284	0.12483494974433762
2136328717	0.1302627940847678
2277304846	0.13705542629873865
340644367	0.13940959184882837
2151930384	0.12968851942325169
288512535	0.12858066716834513
2106747418	0.12871459054307727
2440458778	0.1233745316520136
2893652513	0.11896398814609012
2153527842	0.12602360762432518
2107927076	0.12766739642529235
2136496678	0.12897363854147556
2132564525	0.1263515360485839
2235984432	0.12486174873670843
2155498033	0.12926214020052743
2623494704	0.13131353250350025
2019637813	0.13896969174781154
243300917	0.12258147708982131
2655339063	0.12594589309100854
2701990453	0.12910028340807206
2028079677	0.1226567807767682
24574532	0.1249570948775097
2764380741	0.13583666566338434
156709449	0.12796445852003008
1243220554	0.097227626141732
2029324877	0.12114996664608937
318894673	0.12567110355738068
2111732306	0.1124818998280743
1978395223	0.12855688087554018
2148713048	0.12286998621842737
2112543321	0.12440830349977992
466258520	0.1352283715939847
2314592861	0.13139736927327836
2438267486	0.13801481993879824
2510363232	0.11849926448545796
1982493283	0.13396489991590912
2128083561	0.12261349795173218
2803421804	0.13064954102510526
2063104620	0.1301332263313943
2651294325	0.13057302760093445
47020662	0.11635467379619632
57244279	0.11875383240887921
405514873	0.12392426485681048
2419864182	0.10250683289741527
1259442811	0.13762117238552274
212763259	0.11434323026155417
2683595391	0.11894071828568742
2684232322	0.11280938117829266
2153812614	0.12683281077263803
2134803084	0.12091453475385801
247353998	0.12986288525206005
2056505999	0.1375642108583722
2128081554	0.11538146795606263
2110407315	0.0972272728179943
2439529108	0.13461229313356915
2951047836	0.11534440979082664
2134725277	1.8681113394358305e-05
2305688220	0.1184995269056839
2633484956	0.11434591801137547
238619296	0.12930524559323422
2629386913	0.12376890735515116
2101762721	0.1314248006722567
2310750883	0.12369938085147368
2163909284	0.1285958084836013
2527193764	0.11700446254285463
2278163111	0.0972272728179943
248646318	0.12555374542016587
2244698799	0.1306891081051456
2143832750	0.12080207033680848
2019832499	0.13607432050094304
2345134772	0.12091453475385801
2072050358	0.13557682061626855
2129930937	0.12231025309629696
2693208761	0.11635467379619632
2615413435	0.12472786871316867
2140973757	0.1423611622696677
2166592190	0.11567479164727153
1983664831	0.13162944472132082
2106636992	0.13497969847920527
2051691203	0.11889024341973596
1999332037	0.11635492680384125
1995657925	0.11963450523747222
2019529423	0.1280498939134098
2124380882	0.13061669303274653
2270120658	0.13238135990389016
2128431829	0.12265368813303566
2130827991	0.12531322888951393
2183529176	0.1439811053209542
2155688665	0.10346314764643358
432714458	0.1296187785365053
2674707169	0.11850005174962261
2985095907	0.12276343175081006
2169105131	0.12523433603830597
2221798127	0.13438578807708873
2509101809	0.12488797627831355
2779151091	0.13014208827605234
2154115838	0.14050299036385136
2467949317	0.12759859469410995
2121681675	0.12791979581627777
2071708429	0.12805203892081005
2303603470	0.11687974528934089
2303458062	0.1353658923197664
2223797009	0.11775294958499588
2642582295	0.12298690116714896
1097462565	0.12218764484090337
2988876583	0.11436742455963164
283534124	0.11797309805173826
2052950829	0.13742818951814442
2101365550	0.14188929895422298
223511343	0.12790939938785
2948604721	0.12231947960643655
2027258673	0.13965627975130518
2974462771	0.1199754306382651
2178157365	0.14447129842761272
223632183	0.13013734065560262
1748740921	0.13099913304113667
91011899	0.12776982298975967
2111957820	0.1270194739483361
2615225160	0.12259776631531141
2636860234	0.12670727298327147
1987922762	0.09327191065020392
519054157	0.1308130697387194
2579323750	0.097227626141732
1996854119	0.12231025309629696
348830572	0.12483174628691783
215415661	0.11796477561806694
2716261231	0.11113257583767155
1953362800	0.12399260787220105
2223672179	0.12430570669827083
2949419894	0.1173822763257031
2101558141	0.12794640613863292
274262910	0.1168146811186601
2429903744	0.12599660430359585
555324291	0.13279629596898693
2027615108	0.1264312457602918
2576251780	0.11135714169079579
343899017	0.12233989471158638
2307408782	0.12611092828130285
348251026	0.1422117146413781
2468610965	0.1376186948165033
2310624153	0.1319882142202714
2002613147	0.13588737389751523
2042309534	0.13567169496590165
2289445791	0.11848220966348781
2031963039	0.12591625632254735
2712779683	0.12229655569420912
2974028722	0.11248166338347047
356043702	0.1439698711726948
1577386936	0.12675679767500736
2098086841	0.12598562824025406
2823762873	0.1115849437865296
208343995	0.1398566720545714
2551528380	0.1256067948041636
2134590396	0.14204447913427817
430924733	0.12291599140922993
215131072	0.13080955212363554
2105451459	0.12210177018606506
2485834696	0.12836906252470665
2672157641	0.12631425329916326
236344266	0.13476621014590145
2470130636	0.13599823583051773
2436602830	0.1272139454344943
1846143951	0.12559706572806004
2573829071	0.1271725250984781
2688275409	0.10732566723651227
2290189267	0.11821469933372805
2764078041	0.12911087433492902
2078690267	0.12605537359153288
2029583323	0.12760194173403985
2466583516	0.12288748106649
20186083	0.1243354567907264
2142581733	0.11903199887021117
2426223590	0.12099026576278885
245298155	0.11841639786693665
2472600557	0.1291358010186822
2122410992	0.1310954143999435
2124948465	0.1148514976585649
2012611587	0.11849900206639429
252695556	0.12615641855381354
2003047429	0.13014208827605234
1974803462	0.11444814621838045
2149458952	0.13058322421246518
59446286	0.1420655977935133
2558630929	0.11045196726301922
716715026	0.14838252205387176
2305188883	0.11713226657409768
2129693715	0.13790562283834384
1518834709	0.12064845298546026
2173043732	0.1126400672516779
2590383127	0.11427900621072813
2369459224	0.11388402147879245
128685082	0.11577515230373579
2715071517	0.10957844118091467
2097546270	0.13725475586843278
2139878428	0.12927275770143173
2620496930	0.11708869477753223
2326922279	0.11222923595217901
2059158575	0.12743875001931784
2066146355	0.11388402147879245
2068669492	0.13666129113913691
1983898678	0.0875495165521286
2568838204	0.1265367842681779
2035864640	0.11547982473679047
1966173252	0.12827028537347562
687553606	0.13789744890530237
512556102	0.13747550148140406
2034922566	0.11658511272459975
1513655371	0.13118508316587604
2098254923	0.12944851178513953
1966158927	0.12267084021409819
2395542607	0.11280914335490995
2165376081	0.11688383016374077
2142274643	0.14732686648378976
237352020	0.120306943151793
2131323989	0.12985311593621482
534826070	0.12950082978328115
2115386452	0.13004151283673565
2586647640	0.12602063966037624
1546411094	0.12813605713587148
2526329946	0.1316663677901196
2232364123	0.12234101354441712
2277956701	0.12812715948038306
237745248	0.13632913093840943
2132595810	0.13104244214544056
2609187939	0.13911854810291116
2078899301	0.1151339540112086
2547819623	0.13134318558909625
2146581609	0.13028055449727519
2781248620	0.12231053266706288
2144418927	0.13265473542957557
2121202801	0.11443590834030799
2152424561	0.12265425042029615
2122007671	0.12838107385237096
729685111	0.131233342901631
307844215	0.13117479234894144
2776087671	0.12891398074146937
2606083195	0.11915100595445795
2009814137	0.12096072759109655
2148877438	0.13237088055479337
2658903168	0.1170881823610879
1987890305	0.12113625364611132
2134830209	0.1385296899537147
2634640516	0.1297337968969387
2645210244	0.12447139058128054
2163328135	0.12953594100101998
2128051339	0.1281768794598686
1681405076	0.13633121495060213
2154796182	0.13021968180772298
2970901654	0.1124818998280743
676787352	0.112202879128947
2154781858	0.1382076701718655
2296194210	0.12852507660370835
1963576484	0.13218514780505305
2074518692	0.1254471927777288
419884201	0.1142102225041969
2161765548	0.1215514836006845
2631343287	0.12204440187322833
2302774460	0.13743913192746454
1275600062	0.12655234590842004
2312111295	0.12533025227217892
89134272	0.12937089594506834
2038785220	0.11816770907493379
2313252037	0.1221020488045622
2134848709	0.0972272728179943
2155478217	0.12521851078225021
2117856461	0.12424105659018873
2304718029	0.12837245010750406
2777402579	0.0972272728179943
2242145496	0.12664249911984848
324740313	0.13899604355636427
2153221339	0.12200349723915817
2087742686	0.1302681851266684
2171604195	0.1239302920922039
2513087722	0.1271127097694852
1998925035	0.11577189598511331
2113271024	0.13274622145400977
2469698803	0.11734186340914468
420240630	0.1305583727613701
1951833338	0.12548161127695612
2146370811	0.1372790524849569
2660984061	0.11524131946699835
2203016445	0.13561599175839859
2250824964	0.12790848213706202
36891908	0.11278560380261221
2157530374	0.1246616171486279
2057815302	0.13827445545064224
2003993865	0.11856254139078075
227075345	0.14042666471097548
2148799760	0.1310100378220441
2148869393	0.13933771458062327
295353625	0.12384969047556645
246459679	0.1061337866179627
2470532385	0.08704323347969804
2139352357	0.11910698007414713
2135387429	0.12728354392985572
2493801770	0.11614757724130811
2297695531	0.11780246319220522
2232397101	0.14818035819190434
2241580342	0.12299453378410183
2064145723	0.1250181110797007
1486472506	0.131153251179206
2119718211	0.1358463214566892
2620466500	0.1221026060453711
2293136709	0.12932118312350485
2161925446	0.11358281901914911
2157114695	0.12740415966617144
66784584	0.12928243988429894
2134183241	0.13289622836024623
2164919627	0.13590532057021648
2308824398	0.1387934280448085
2974041422	0.0972272728179943
1982381393	0.13349300070628634
2421538130	0.11490674294499538
429071702	0.12974291910188937
47367511	0.12753473031592039
1819774294	0.13525332349609062
2289364316	0.13920939128246768
1893139805	0.13118090232676652
2422838623	0.12268209008480985
2974686559	0.11334151329895881
2948009313	0.12168194843039465
711546218	0.12787944266482335
2308154732	0.11856175329609049
2684339570	0.08754923006763973
2081863030	0.1250154823600178
2105800058	0.12710153839675664
2283468155	0.11280890553252998
1995894141	0.13032719863050823
2619659646	0.1362153018020623
2121090432	0.130632955507924
2120476038	0.13615811202601366
1218753930	0.13023806443537467
2688914827	0.1237694799140283
2044108172	0.1268237925979829
2160549261	0.12567995854067357
2280129935	0.12256013913841746
2295197072	0.1265179358688416
2988150154	0.11099265276394998
2492413330	0.1234004226380416
2541985168	0.11280914335490995
2019534230	0.1237683348015713
2166320536	0.13429944399909483
2098998691	0.13005668407264154
1985185189	0.11710842622150003
2720325030	0.09595263491935449
2275055016	0.12269502998727727
2101101993	0.13337421515374134
2149412265	0.12273189553938346
2151501227	0.1222155522039484
2108671403	0.13719985607761584
1231469998	0.13983474326987855
74094003	0.14751979254078462
2022497718	0.13184902010903563
1617862073	0.1297806797978015
2074457532	0.11997489264391233
2974453196	0.1170881823610879
2090313169	0.12457194109223664
2893993426	0.10754201266570199
23596499	0.12852322441271383
2474261973	0.11493364492380644
2335651288	0.129948981774386
120651226	0.13222924479858292
2026354139	0.12875454314663323
2277567962	0.11337609433694022
2026859997	0.1313228782265923
2661428704	0.12152525860308716
2406262242	0.13244230398641504
2683254240	0.11870061949722789
2237142500	0.14072210309481145
2131127782	0.12198569698514865
2007031271	0.128180256906933
2023685608	0.1308188262442245
2112574952	0.1441176045616448
2306661867	0.12376976619545338
2124023276	0.13853973241744533
1980155375	0.11901134926551771
2660277749	0.12044803215273858
2233513462	0.13197356550118713
2609118711	0.10633668420353079
2237101560	0.13998326235575614
1234920953	0.097227626141732
2094104063	0.12091453475385801
2144050692	0.12467091136765533
2140435975	0.13329979091566402
2048787978	0.13182433408663144
2114110987	0.1216982762287212
2634935824	0.1163566978881648
2241592855	0.13101934039345306
37905947	0.12908377748695854
1566336541	0.10922682245714688
2101505567	0.13306179345734695
2162486817	0.12316637672685271
2789326373	0.1270632083473504
19144235	0.14112776101938848
2692181550	0.11856175329609049
2030679600	0.1335933177581273
2109453873	0.12319274764736932
2308107834	0.12546278172410227
294129211	0.12028828244279245
26885692	0.12631663873610502
2136170053	0.130685916323189
2108343877	0.13189614409760791
2109871689	0.12152194677677602
1988519498	0.13143771352944106
2159984203	0.12085991423511405
2986872393	0.11635467379619632
2572060242	0.12721636497404165
2129296980	0.1291358010186822
2122628705	0.11734186340914468
727281249	0.1237497296934849
2020189797	0.12753533824656516
2125756013	0.11536455255136824
2053699181	0.11334151329895881
2307184239	0.11665017563603083
2953289331	0.11099334344486185
2118446708	0.1307395589601217
2279990900	0.12064818096124273
2222194299	0.13494599857289466
2196043388	0.12261630759737889
2429593215	0.10967681490036923
2127836801	0.11837448426712534
2065991302	0.1306721934371141
2071363206	0.12892205617086652
2040358543	0.12931243262054337
2154776208	0.12997044482416303
2132903572	0.13526973524473265
1971885719	0.11401797070629205
2196297367	0.13183245346842118
2284723869	0.11662093917472073
2950184610	0.12244599508960076
2687362726	0.129812478756244
1482108584	0.1391999757241893
190482092	0.14064923608387786
2029350574	0.12580228486684222
2104465073	0.10922370113022611
2396092083	0.12319047873717985
2013396660	0.1266377036902934
2255242933	0.12392426485681048
2103240375	0.1285445278327632
1977790142	0.12717464081212887
1997938366	0.1343166365069928
2267633344	0.13645985226356397
614907589	0.12828104808348298
2114787015	0.13481034814402446
2130144971	0.14781727638352196
855633617	0.138751320790427
2595985111	0.1183140238222467
2040665817	0.11616850591395876
2143243998	0.13080667421563993
2552717022	1.8681113394358305e-05
2254167782	0.12488272988856321
2015702761	0.13525161416795703
2233057002	0.11019085580280417
2494492398	0.13283519566097696
2160518897	0.11710022533336982
2440673022	0.11099265276394998
2112794371	0.12227922868365612
2122913543	0.12752621989540358
2111762186	0.13546184327364338
1973589771	0.11829597618630089
2169349903	0.1177037364899417
2291789584	0.12588515272334286
2923120402	0.10922459291971419
346504980	0.1275672627468593
2294996757	0.14545978956612518
2330097435	0.1240584376847171
169717533	0.11395168471759393
2124351263	0.13200840222746923
2101253922	0.12670937324471968
2083231526	0.12953217817418297
2128482087	0.1221020488045622
2122755880	0.13093053871665894
2149590827	0.12218764484090337
1584891692	0.13618514120678546
2045095730	0.13240101315624936
2805948211	0.0972272728179943
2567849784	0.11135714169079579
2139498303	0.10897035515274654
2063601474	0.12283190982405344
2895689540	0.14005910663732868
2162145093	0.12582180817550467
2167781189	0.10539190951798878
2437173065	0.12895405724034795
2235094860	0.13885609637695195
2105257805	0.12139678181274209
2305351501	0.11848220966348781
2147729234	0.137866538877825
2129291095	0.13573639558650333
2777526105	0.12217118547396148
278177626	0.143713898613652
2180706138	0.14717369814983977
2232530778	0.10004955148431076
277933919	0.13593881068942731
2974750561	1.8681113394358305e-05
2618562402	0.11848220966348781
2283960162	0.13517303175116477
1944944487	0.12539104586605898
2707457899	0.11947477068059163
2676879213	0.11450079893376101
2062853997	0.13223349272879245
1889898352	0.1262927884203167
2041347960	0.13252463474149237
2155775864	0.13713621325721262
2463184762	0.12244711586391767
137426811	0.14217808493515857
2112219004	0.13258669640375964
195157884	0.12408576751395145
1577021311	0.14485496060711672
2923026303	0.12503476220522744
2146928518	0.12737777439569076
361301894	0.13856089809031794
2705680265	0.11901161395870143
2531266442	0.12738899438191303
2147215243	0.13098213803208913
427806604	0.1321858008792081
2128775051	0.09778678036097839
2974302087	0.08704394143950493
2617212816	0.12259832808995738
2075578257	0.11821469933372805
2058669971	0.129197224029841
2059999125	0.11848220966348781
2112843669	0.12942815991938578
2138105752	0.13325033149003632
76679065	0.12260169884595247
30238620	0.13399442053390262
2721572768	0.11635467379619632
2142246817	0.12728596611760296
2123147170	0.10897124280997815
1569959842	0.1319963538027858
2570280870	0.11220240858389564
1171453863	0.12887734342670498
2144454568	0.12510930842240076
2695647148	0.1469788496264725
1259581358	0.10535041043170108
2951247796	0.13511432542101415
2124343226	0.1281394324319224
213569470	0.12585584054366933
2144997312	0.12777012807602534
2778402758	0.12172291458948678
2294007757	0.1254077964885615
2154627022	0.12421077499561592
2611836877	0.10309517059179311
2121990100	0.12038326888170525
2717677528	0.11222923595217901
2584235992	0.11821469933372805
2302984154	0.14203392215901997
2020788188	0.11467747762730858
639666141	0.1260951778625592
2169524188	0.13133125828179976
2111350751	0.12539897981362713
2078633956	0.14643584809672083
2102908900	0.1269221599492201
1949677541	0.1340216044224156
1971687401	0.09778249174141153
2134620140	0.1292715084931483
2809896940	0.12210177018606506
2171539438	0.13044729419535483
2195048431	0.14978013549940616
1935704050	0.12786599727137493
1790261238	0.11848220966348781
2313275384	0.1187403929641412
2142081019	0.11856227869138654
2991101949	0.1194555671920494
2278522888	0.11968293722653946
1966604299	0.12430628423443114
69206028	0.13246591031162372
123011085	0.1144226943712661
2974482448	0.11031238724596577
2314305553	0.11784708700799523
2039349267	0.1143662023798927
2640969750	0.11989827774927199
2501050391	0.1081486429743025
2417229859	0.12192732636717951
2441838630	0.1246575513635484
2145353776	0.11105761436404177
2803990579	0.11731999541356085
2974449725	0.10928035867505757
2600894527	0.11174246373874973
2629337152	0.11037701012207547
2150137935	0.1337409007405895
2618916948	0.11077069962554359
2130378856	0.12782720482955895
2591228027	0.11657749291539873
2127954048	0.11558184444535695
1980629120	0.11077069962554359
98795649	0.12184264940720706
2688483459	0.1198843094455913
2973466753	0.11232158242676603
2154102932	0.12597880624575952
1851097240	0.10376288672201851
2131755178	0.12514763928693523
241205434	0.11675070826748445
677445823	0.12797792462937904
2419687616	0.10636543087462026
2008088787	0.11107513475589074
2098430168	0.12318565758051346
1736923	0.13778417984326782
317587685	0.11459765936400837
2973794536	0.12031695200388391
2140242153	0.11583003629697024
2277802218	0.10984116419747052
2151678189	0.12650926150868103
2086928653	0.12452787592386216
2611085587	0.11667866350082061
2119074075	0.11462859109901061
2104033565	0.12771980854706214
2111996189	0.1225702456629956
2173763871	0.10837797982341
2038038819	0.12251692447982704
2270560552	0.11077230478863283
1729528123	0.11533272524066915
2304311618	0.11518748774206128
2113274185	0.11452849164871225
2226159948	0.1148931733319692
2308702544	0.11653306387238059
1242956126	0.11379175082799677
2794062175	0.11825284111360392
189628767	0.12437013505724917
2254438771	0.12291881493520136
2067038581	0.13609473950514353
694944117	0.13310283535175202
1999208839	0.11025828970485424
69337491	0.11966018803959753
2144502171	0.09911590664491711
2223833501	0.12169578526439742
2065990071	0.10206086624536059
45679041	0.12144472204141361
2127299039	0.11355341290088818
599720421	0.12366450398566994
2140307947	0.11545416111391651
2791342574	0.10202233751091308
26051059	0.11772160385639183
2103312884	0.115517468736478
2114421234	0.12275836233814719
2893644279	0.12467817344061731
2222850559	0.12316212440987906
2589753862	0.12167088122846735
2309816848	0.10737067636523152
2073199121	0.12447891899940293
2298118675	0.12192593727140047
2066448916	0.10837732130828767
2133983782	0.11383750418697205
669155883	0.11731202205516655
407339565	0.11632988438342845
209682990	0.1253963350528824
2283504173	0.1162457298391793
2949218866	0.1242756822112555
2130379315	0.11528253347547707
2015134264	0.12244739606070273
2988868160	0.11290959397726477
2041479746	0.12397709486323676
2137326150	0.12669707270368688
1920008803	0.1249886173426345
2161443431	0.11659095525293621
2103902824	0.11678459750261098
2979037799	0.11310768559005037
2210890350	0.12043122494623545
151257739	0.1134455602699104
2660696726	0.11711611559741329
2148893339	0.11744797449575145
2200502946	0.1149375948983934
2713289384	0.10684947197894429
2658796208	0.0953433087175806
2307621552	0.1256897004636997
2759656120	0.11310194788160828
2680324798	0.11376151087040275
2128315080	0.12513651799199588
2103149261	0.1300105492176804
2261877457	0.12713385017192255
1978860252	0.1183216107042498
2945712862	0.11634506032094653
2171110116	0.10444053148949513
2195653352	0.11519046329794598
2170618609	0.11526564706463867
80478970	0.12195344726011874
2164491012	0.12894473490089098
2224030469	0.13355430617931702
2582020879	0.11618111718879343
328532754	0.13091548322787352
2952266515	0.11612312798524176
242385703	0.12432245742603346
2000552746	0.12454816522034233
2974057268	0.10607046096962261
2077131583	0.12855255704050775
2113635140	0.11666568962286163
2123596622	0.11565579028524106
2531427152	0.11310051354545335
2130969438	0.1062452632764111
2307851116	0.12875578238351304
2761130863	0.12438054230963186
2953085822	0.11674281209908269
1170375562	0.1128572040437748
2952135564	0.1280753321990884
2101216164	0.12790909363612563
2164032428	0.11314403793340622
2744320943	0.11119539065533034
2954855345	0.11169254986737442
2306835384	0.11878915839318596
1253901257	0.1139009903662272
2225963988	0.12831242399955722
2264204246	0.11499662997801792
2082178009	0.11902776246968994
2111636446	0.12656342094484127
2578318310	0.11351342574239037
2167342058	0.1155486495602659
2824405999	0.11377263730558368
2279539718	0.10888254861279312
2553512968	0.11522915951865037
1989182473	0.11582000793946308
2110718987	0.10308524012081131
2966750228	0.11567479164727153
2113143839	0.12086646609168626
2494956587	0.12386115761479052
2129691706	0.1175380101088206
2093253698	0.1188110499559512
2125104194	0.12443434087267127
2168849478	0.10233079728159104
1252131916	0.13007249120804146
2139030624	0.13335726304379367
2677343334	0.11462834554331464
2808775791	0.11461852417808462
1637647484	0.12325120088289257
231801982	0.1291894259946
2091091074	0.11699474139836442
1247052936	0.10719601960040655
2148074633	0.1149519158324966
2244576395	0.12086455506014167
279282832	0.10634091068061627
2952463506	0.11879021322323355
2280522899	0.09692365992876327
2136999060	0.12203104224246876
2106819741	0.1186448235473966
2475820207	0.12214246195028781
2072380591	0.1081486429743025
2164491459	0.12271191222374649
2952660167	0.11763180404250516
2022442184	0.12704872741890308
2399274183	0.11361899496371526
308905183	0.11623764932792732
2722890981	0.1111956217231712
2538669286	0.11792785898048128
2710668526	0.10993323444912448
2277278962	0.11596910785085766
2777220343	0.11444104793031167
2138965241	0.11321154302421711
2099676419	0.110682716180053
2111997207	0.1257044638311584
2344617256	0.1257396145993095
2963637552	0.11749362001126705
2232911153	0.13231556399936534
2155775282	0.1219309381643398
2968749372	0.11700216002053461
1999537476	0.11056425137840895
2128381254	0.13005763239242196
1948288327	0.11764318317711628
2142274900	0.11961123971895794
2703623524	0.12718401124740947
2501543272	0.1136643680340193
2142668140	0.11642327914631201
2101314941	0.11259337584031844
322372990	0.11036471684492496
2101970311	0.12627788654603997
2557379995	0.12512539867347752
2397898147	0.12376346831001081
2778039722	0.10578109554519732
2081523121	0.10806586517942919
2946106811	0.11465094107209947
364611007	0.08907555502527165
2766210505	0.11710560703664685
2098496972	0.10837688230265188
2042299866	0.12105760103730669
2154694118	0.128143421647428
2582513130	0.1199703198867139
1228047854	0.11922799678280795
2653324786	0.11202177603624083
2575435260	0.11436498022627496
2158822908	0.11263840750244462
271189508	0.11675070826748445
1257047566	0.1245017993967127
2686879248	0.11446454907923817
2973533716	0.12053349612024818
2106230293	0.11572032029746748
2707785239	0.11498946349307364
2220525081	0.12083071251529598
2106459678	0.10890360040889493
2250245671	0.12059543145512625
2017920553	0.1407780066090453
2023392809	0.12191260356217028
2168391217	0.12878057213158514
2592015933	0.10793028778338777
2667513411	0.11051173243421411
2475460164	0.1063335145661834
1683457605	0.12635213275146184
2761033299	0.11461214119313856
2306344535	0.10523024768361967
2195981914	0.1199619822267762
2668529243	0.11188709224905664
2062780001	0.11694948260753263
2102527587	0.1295484853361853
2104723044	0.10939273209537129
2099545700	0.12859642657221526
2936112739	0.1078269808609863
2142799468	0.11978420905289966
2106295919	0.11984161885419532
2428339827	0.11970515948706718
2069530236	0.11596584061277324
2047673997	0.11608433277676349
343541395	0.12738292927905534
2575599254	0.11731973819153382
2159085208	0.12467323513895867
2060060319	0.10860410318528321
2110981794	0.11048503541696968
2105214629	0.11650743737668053
2106590888	0.11675427462915373
1234273965	0.12104226609416763
2227930798	0.11479802942165766
2126022316	0.1057156836315763
2808350384	0.11037131844962715
2166621873	0.12113268877459572
2104297138	0.11402866137923603
2137032384	0.11031306948653472
2156988097	0.12346334601140574
2525660876	0.12411339726053222
1949796049	0.11932743542606726
2477754072	0.11165013482751993
2190280414	0.11920781025688679
2038466276	0.11281556493822939
175998693	0.12434614719393057
2133100265	0.11610700215270173
1980434160	0.11983678787279371
2153285360	0.1191727656902518
167708414	0.12379954669635297
2158659333	0.12022963357736811
