2498757552	2
2222719923	1
89785269	29
2121925561	4
3009020859	0
2233861053	2
2225734590	1
2334131134	2
2135163839	6
2121008064	3
2343961539	2
2099905477	1
2093089751	3
2125202392	4
2158363607	4
2002519006	3
2974548961	0
2784232417	0
20186083	3
2227045348	1
183763941	5
2578318310	2
1436156900	2
2312766440	1
2683044838	1
2594440170	1
2098201579	2
2631664619	0
2047738859	1
2938635246	1
2276459508	1
2987918325	2
2124547060	4
2646475768	2
2950431736	7
2918974462	0
2509898750	5
2530739201	1
73925634	2
2012611587	2
2772304900	0
2964063244	2
2433352717	3
2232157198	1
2974024721	3
2583299091	0
2173043732	7
2551972885	1
2097546270	16
2113143839	5
1982465056	13
2306868255	1
1821246499	3
2326922279	2
2165310503	6
2705196071	0
2431648809	1
2494956587	8
2671641643	10
2974680107	1
2226521132	1
2660893742	1
2677277744	1
2098857009	7
2284323895	4
2476475454	0
2639791168	1
1885733953	7
2230322243	1
2168849478	10
2742682696	0
2398618697	1
1252131916	19
2102133836	11
2787771469	4
2142372952	8
2115634265	3
2420900955	2
2116158556	5
2117207139	8
2638480483	1
2103706723	2
2401502310	1
2521826406	1
735970408	2
2734687334	1
2792883303	1
2238448750	1
2227045488	1
2151548016	2
2974811251	0
2809791606	1
2120090743	5
2626815095	1
2150892673	1
2913993863	0
2562065547	2
2129921164	1
2801403024	1
2488272018	3
2280522899	2
2136999060	6
2426012820	2
101319827	8
2303984791	6
2318009499	3
2973369502	1
526124192	4
2144470176	9
2885682339	1
2475820207	28
2072380591	4
2603484339	0
2973893817	1
2547909817	1
2797601981	4
2312111295	4
2640446656	2
2543715520	2
1976566978	6
2629436614	1
2952660167	6
2022442184	21
2399274183	1
2939552967	0
2991064263	2
2044331210	1
2907440333	2
2137916624	3
2176845012	11
2125989076	4
2278950100	1
2974680278	1
2710701275	1
729154781	3
2225865949	2
2740323551	1
2940863710	1
2779776228	1
2722890981	0
2339243242	1
2893415659	4
2070152426	2
2662204653	1
2174485742	53
2001208558	0
2947941620	0
2666530037	2
2138965241	3
2705589508	1
2130314503	0
2988442888	6
2101740810	2
2236613899	1
2174223629	1
2960393489	10
2524448021	1
2477262103	1
2325873943	0
2798912800	2
2715026722	1
2247492899	1
319423779	1
2219312421	0
2344617256	8
2151023917	2
2165835056	1
2275935540	2
2974549301	1
2302805302	1
2936669495	3
2676884793	4
2175141177	1
2462975290	1
2864842045	0
2037253439	0
2549220672	1
2136868164	4
1982727494	0
2152596817	1
2702050643	1
2974680404	0
225051990	1
2777679196	0
2345796959	4
2897479008	1
2071070049	8
2703623524	48
2656699748	1
2302936422	3
2717255013	2
2152990057	6
2173175147	13
2655389041	2
2280654194	49
2156266870	3
2973369720	1
1967129978	4
2662598011	1
2135950718	5
2673476993	2
2987132294	1
2104362376	3
2166228361	9
2280129935	12
2226783633	1
2706507161	0
2118124954	7
2304771485	1
2132936094	9
1498678688	3
2953315750	0
2231633320	6
1995965867	1
2124416428	18
2440431022	0
2928281006	0
2655520177	1
1969358259	6
2517108153	0
2946106811	0
2762999229	2
2283668928	1
2769159617	0
2114454978	2
2897085893	0
2119828934	5
2170291655	34
2786592200	0
2502821322	1
2685797835	0
1335231949	7
2670855631	0
2128741840	6
2146567637	10
1880753621	1
2132936151	1
2501248471	1
2434270680	1
1903560156	4
292554204	2
2303198688	9
2555774434	1
646841829	6
2154694118	3
1095894501	6
2644379111	2
2582513130	2
2653685226	2
2124023276	12
2123761133	4
2551973361	2
2565080561	1
2192311799	1
2637825527	2
2131887607	0
2162689530	7
1981023739	6
2575435260	1
2546468349	4
2045642238	3
2306344447	2
2141193727	6
2143684094	1
2973763074	2
271189508	4
2947810820	0
2276722182	3
2136868359	10
2979792391	0
2048787978	27
2336884235	2
2811364877	18
2211186192	4
2096891413	4
2987525653	1
71173655	20
2686846488	1
2342651415	1
2097677849	1
2972845593	2
2146960925	5
2106459678	10
2110653982	12
2505967135	1
2250245671	4
2429683248	6
2681341489	1
292816434	4
427296312	2
2020345400	3
2917008954	19
2155873854	2
2429814334	1
2138179137	0
2164262466	2
2996176452	0
2423129669	1
2441741894	9
2286028358	1
342492748	4
2311063117	5
2641888845	1
2599552592	1
2162951761	2
2075264594	3
2761033299	1
2464417363	0
2111047250	7
2947810898	0
2306344535	7
2002912856	21
2701264468	0
2195981914	5
2648049239	2
2964719195	1
1528956512	1
2789607009	1
2158102113	3
2102527587	28
2974287463	1
2509768301	2
2343175793	1
2063992446	8
2207778430	6
2974156417	1
2173437574	2
343541395	55
2029389460	1
2716862106	0
1769342620	3
2116552348	8
2060060319	10
2054424224	6
2106590888	3
2336097960	1
2004092591	8
2808350384	0
2166621873	20
1972373170	10
2533361329	0
2307786419	5
2168587952	0
323487414	3
2668496571	1
2501117630	2
2973238975	1
356910785	2
2324432579	1
2068448963	0
1415055047	2
2693138121	3
2229143248	0
2311587542	13
2916222685	0
2480539359	1
2229405407	1
2785937123	1
2296776422	0
2121664242	2
2224031479	1
2553284344	0
2311194362	3
2618951418	0
2563770110	1
2122057474	2
2126382851	6
2013660934	1
2517894921	2
2311849738	1
2395866892	5
2682783501	2
2505049871	1
2689074960	1
2662205199	1
2339637011	1
2557609753	2
2805860125	0
2113931038	2
2151417636	8
2720139056	0
2154432304	2
1967392560	1
2003830579	16
2424440626	2
2119042880	11
46663492	1
2281178954	13
2943092554	2
2575173451	6
2988443470	2
2128611154	7
2597848921	1
1983121242	2
1271007067	25
2687502173	11
2102265694	5
2143684452	1
2966685540	1
1882195814	1
2765227876	0
2130315112	2
2711619436	1
2110654316	1
2668889966	13
2311587696	1
2678196082	1
2503870322	1
2344093557	3
2103576439	5
2611218298	2
2132805499	2
223610748	34
2974812032	1
2169505670	1
2232289159	4
2973501324	1
2207516560	16
2438334353	2
2984249234	1
2988574614	5
76679065	1
2561673113	1
2695235482	1
2963146658	0
2778859428	1
2574780325	0
2223245222	3
2808350635	1
2693924780	0
2174748597	1
2960918454	1
2525235132	0
2946500541	2
2990933953	1
2572158916	1
2098333637	12
2718435268	3
2957772745	1
19269582	4
2578319315	1
2466514900	8
2669283286	1
2068449239	3
2290354143	4
2578581475	12
2088503268	8
234620901	2
2224818147	0
1987971043	1
2971928553	1
2011432940	12
2230192110	9
2652243952	1
2700609523	1
2113800184	5
2307524601	4
2599421945	1
2141456381	30
16779262	2
2973763592	1
2777286665	3
2549483532	1
2000816140	6
2612135950	2
2417494031	0
58066960	10
2304116753	10
299632655	2
2149451795	15
2804811793	1
2695759893	4
2053113884	7
275777566	3
2554333216	0
2834696234	8
2123761707	8
2162034732	18
2973370412	1
2706114602	5
2995128371	0
2762213428	2
2964064309	8
155191349	4
2943879223	12
2396391477	2
2098071614	1
2936145983	1
2120747072	4
2120353857	3
231606338	0
2398357566	1
2145912904	3
2112489547	6
2660108364	1
2122582096	1
2437548113	1
2085619796	7
2973763679	1
2962753637	1
2261518438	1
2618427495	2
2723809386	1
2778335342	12
2171340918	7
2226915452	0
2478311549	4
2973370495	1
2468481153	1
2061371524	3
2224818312	1
2163607690	9
2154170508	4
2127169682	18
2798913682	1
2910193811	0
2535721109	1
2168457365	4
2222590104	1
2700085400	1
2110916765	5
2573994145	0
2187200673	1
2083129507	1
249563300	3
2154956965	8
2687502500	3
2113144999	0
2018642088	11
2511603881	1
1977092268	4
2128742573	0
2677278900	1
2096761015	2
2207516855	2
2900101305	9
2482112698	30
2438990012	2
1218447549	12
2165049533	2
2690386109	0
2966161598	0
2565998788	1
2096761029	3
2561673414	0
2301757640	14
2974812361	0
2010646730	3
2155088079	34
2237139152	5
2117994703	3
2778335440	2
2284718293	1
1636960471	2
869664984	1
2130708702	2
2140670174	3
2102135011	26
2161510628	1
2282883301	1
2111572205	26
2589591796	1
2806384886	1
2562328822	1
2345142520	5
1983908091	10
2559183103	3
2424703231	4
2153908481	10
2951612672	0
2798389508	0
1218054405	17
2634025222	1
2692090119	3
2559445259	1
2105411853	2
2282359054	1
2532313360	19
2137786640	11
2609907990	1
1972504856	18
2522351896	11
2639137050	1
2487355676	1
2049968418	18
2226522404	4
2140539176	107
309463339	8
2127825199	2
2395343152	4
1855588658	5
2303068467	8
2031749427	7
2111703348	1
2646477108	0
2893285690	1
2745436475	1
2231896383	6
2811365696	0
1742342465	7
2581072195	6
2808351049	0
2338851147	1
2643200334	1
2526808399	1
2974026064	1
2672298321	1
2346584402	3
1986136403	13
2427455828	6
2675050837	1
2716338510	1
2338064727	3
2765228375	1
65538393	75
2640972113	1
2942175580	2
2163345757	1
2599815518	1
2659846496	3
2633369957	0
1995442534	2
343804264	5
2118125930	1
2693663083	1
2986871148	1
2106722673	40
2117077361	0
2708998522	2
2151418236	6
2908752253	0
2340948351	1
2073954696	7
2172782990	0
2673084815	1
1980500371	2
2555251096	1
224790940	5
1941703068	9
2225473949	1
2314996125	1
2125466016	9
2711095713	1
2095843749	4
2227440038	1
2421950894	11
2192181679	11
2120616367	1
2509244851	1
2974550453	1
2055735733	1
2303592890	3
2248935867	10
2395867581	1
2122320320	19
2698643904	1
2066483649	3
2168850881	1
2974419396	3
2012350917	5
2973370822	1
2974026184	1
2144733644	1
2152335820	4
2987264466	0
2515405269	0
2222590422	13
253626839	10
2973895129	1
1999899098	6
2118781401	2
2239629789	1
647236062	1
2163476961	1
2117863914	1
2560100842	1
2584349162	2
2280131050	1
2168326640	1
2091649521	6
2255751666	15
42076659	1
60426740	2
2973895163	0
104335868	9
2274494974	2
2166491647	2
1969097216	3
2306738688	3
2112621058	3
2748844547	1
2089290244	53
2647788036	1
2467039749	0
2223114759	6
2005797384	7
2229799431	1
2950695437	3
2222066190	1
2648574480	1
2985036307	3
2147486235	19
2107378209	1
216271399	4
2421426728	2
2762607145	1
2222983722	1
2776631851	0
1560545838	5
2743994926	2
2432698934	3
2331249207	1
2608990779	1
2028079677	5
2648312383	1
2227178048	2
288098881	10
2169637448	5
1243220554	3
2676755018	3
2936801870	1
2919238223	11
2038172241	1
1825049171	8
2097547860	1
228985429	4
2304510549	2
2227046998	2
2494958168	1
2108295774	5
2639268449	3
2097678952	10
103549550	1
2578188921	1
2726693499	2
2127694462	7
2401897089	0
2804812418	1
2179992196	8
2162035339	7
2973502092	1
326371981	4
2720926347	1
2989361804	1
1967131284	2
2008025750	20
2679114393	2
2464156314	14
2798783131	5
2291141281	2
2912291489	1
2738490020	1
2704542375	1
1379273383	6
2135689897	11
2665220778	1
2508589735	1
2641103532	1
248646318	23
2121796275	1
1973947060	1
2974419637	1
2913471158	0
2615413435	5
2113931963	0
2305690301	1
2161511105	3
2224032451	1
2216168136	12
2945321676	1
2891713232	1
2305034962	0
2034895574	4
2061372119	12
2170686166	7
2397702873	6
2081688284	12
2107247324	11
2553416417	1
2922121957	0
2292452072	1
2491550441	2
2151025386	6
2288913131	10
2217872105	1
2159545072	1
2916354803	3
2602568439	7
2121272056	17
2309229305	37
2425752314	1
2703493887	5
2506754816	4
2226785028	0
2909670151	1
2158103305	1
2800093967	1
2691959573	0
2163084058	5
2309229340	14
2224556829	1
2153646876	0
1205078816	5
2573994785	1
2277509921	1
2507672355	1
2679376677	1
2225736485	1
2059799335	2
2031356717	4
279972653	2
2081295151	24
2487225136	2
2397309743	2
2231896881	14
2480802611	1
2293107502	6
2178157365	26
2226260784	1
2203978545	1
2231634739	3
2798390076	0
2087324476	3
2222328641	1
2224950082	6
2918845251	1
2899053380	0
2990410567	1
14289737	9
2989755209	0
2923301708	7
2974026577	2
2323385170	0
2326137683	2
2233862994	1
1581779800	2
2973502297	1
2634812251	1
2123369308	7
3007974238	0
2704935775	0
1990986594	25
2706115428	4
2127956838	4
2276461419	1
2327448437	0
2116291446	1
2046954364	9
48761726	26
2942962573	1
2031225743	1
2619083666	4
2585398165	1
2342521751	0
2231503768	6
2661682077	1
2973633441	1
2159283106	9
2614234019	1
2311850918	6
2949647275	2
2137000881	48
2319059889	1
2329021366	0
2758151094	1
2987264952	1
2124811194	2
2974419898	1
2689600445	1
2569145278	5
2262305730	14
2574388167	2
2918845386	1
2047740876	7
2303200207	4
2643069908	1
2883324885	0
309464022	5
2514619351	0
2720140248	1
2144340954	32
2098727899	3
2685275101	0
2404781024	3
2661813227	0
2158758893	3
2535066606	1
2644511725	1
2778467312	16
2092174322	2
2101087219	9
2167933941	1
2640841719	2
2228751358	1
2775845890	0
146017284	6
2132151302	1
2105805836	9
2710834197	6
1979059229	1
2502298654	8
1798835232	4
2102266922	2
368708655	2
60951599	8
2110786609	2
2306870322	1
384699443	3
2166230068	6
2090863669	6
2549615666	1
2132020279	15
2305821752	1
2848197689	1
2698251322	1
2490633272	2
2691959870	9
2631142464	0
1895304258	3
2768768068	0
2715814985	1
2664172624	3
2150501456	4
2714635346	1
2712276051	0
2187594842	5
2973633628	1
2152074334	2
2098465887	1
2710309987	1
2660633704	1
2793016424	1
2900102259	1
2142375029	1
2136214650	2
291900542	1
2143685762	4
2232683654	1
333450375	5
2138836104	0
2476084359	1
2618821771	6
2184842380	1
2717518990	1
2902330511	1
2970619027	0
217320596	1
1945504924	11
2111966371	3
2477001892	1
2974813349	0
2941258918	2
2151419045	3
1234701477	1
2896825516	0
2034896048	1
2438073521	36
2551975090	1
2030570683	9
2115636414	2
243797185	1
2683964612	1
2168589509	4
2972585156	0
2460617927	1
2095844556	9
2142506189	1
2019691727	5
2006322386	0
188353747	10
2431388883	1
2230586580	0
2694450394	0
2098990300	7
2171604195	5
2974289123	1
2102660324	18
2155744483	4
2122321126	2
2159152359	8
2215513321	17
2135297258	10
2918190312	1
2708606182	0
2288913639	1
343805161	2
2570325224	2
2559315184	1
2158234858	1
2784365805	0
2065304819	23
2192837878	4
367004920	1
2223246591	1
2121665791	5
2230062339	7
2648837382	2
2129005831	2
1998195974	1
2970094864	0
2528251153	2
2782661908	1
1998589205	2
2795113749	2
327683353	3
2130971930	7
2659454237	1
2585791774	4
2135559455	23
2761428261	1
2478837029	2
2616069416	1
2308181290	2
2297695531	7
2989100334	1
1985613105	7
2122976562	5
2535066933	1
2030570807	1
2003963191	8
2228882743	1
2677148991	1
2233077058	0
2948730179	0
2151288132	11
2264665413	11
2705591621	5
2083523910	4
2143554888	11
2111573316	8
2222722373	0
2164919627	22
2280656201	1
2568228174	1
1966607695	5
2430078288	1
2642546005	2
1991249238	3
2134379863	29
2775846232	5
2576878935	1
2095844698	59
2106461528	1
1988758878	11
2655784286	3
2096106848	2
2171473247	7
2283146595	1
2460355940	6
2309885284	7
2242514289	1
2614758770	1
2495352179	15
2099252596	3
2072907127	1
696126840	33
41946490	3
2015235453	12
2907311488	0
2011958661	15
2736393608	1
2308443528	3
2058227084	3
2069106062	1
2148011409	0
2953710993	5
2500201877	0
2475953560	1
2097679769	3
2883849627	4
2170686878	13
2172128674	5
2769554850	1
2230848934	3
1982074279	1
2171342248	1
2103053735	6
2500595115	14
1933970868	4
2756054452	1
1664880056	2
2279345594	7
2256539069	2
328732093	1
2169245120	2
2580680134	0
2106330568	18
2148797899	4
2225737164	2
2223377868	2
2289569230	0
2229538257	2
23596499	9
133959124	2
2973896148	0
2764180950	1
2633502168	7
2973371866	1
2607812060	2
2344881634	1
2481982946	1
2305297893	3
2224819685	0
78122472	1
2929724905	1
2664041961	1
2441481708	1
2974158321	2
2537819637	1
2174750205	4
2140671486	2
1995050495	5
1430130186	25
2898791948	0
2749369872	1
2974027281	1
2026901015	3
2111311383	1
2964983325	1
2147749408	1
2720271904	0
2230717991	0
2756054568	1
2168196649	2
2559184429	1
2648968751	3
1604324912	1
2014973489	3
2780171825	1
2157841971	7
2143817268	8
2636647989	1
2676100660	1
2104102455	20
1503792698	7
294129211	46
2106723901	1
2902199870	1
1949044288	14
2230193731	3
2686848579	1
2986872393	1
2799046217	1
2129268302	18
2284064335	6
2761428561	2
2528120401	2
2108165713	3
2113015380	13
2299399764	3
2479492692	1
2609118333	0
2695892572	1
2779647582	3
2231635554	1
1825443427	1
429264483	1
1885343333	11
2551058020	2
2231635559	1
2055212648	5
2709261929	3
2230849125	2
2100170347	6
2504003179	1
2261782128	16
1832128115	9
2494566004	1
2114326131	2
248909430	4
2755661433	1
2460880510	6
2154827393	3
2636910210	2
2654473858	1
2152861316	0
2623934086	1
2140278413	2
2312507023	2
2144079505	11
2963672723	0
2491551385	1
2146832029	8
2654080669	2
2227572388	2
2708606630	1
2891189934	1
1935806126	9
1932267184	9
2198343345	1
2692615859	2
723259064	3
2115767992	1
2102529725	4
2135297727	1
2130841280	22
2501512900	3
2989362891	0
2553548496	1
794037970	4
2080640726	14
2985168600	1
2302414559	8
2275938019	5
2530610916	1
2153385700	2
2148142821	2
2101087973	2
2668105448	4
297668329	8
2791313134	0
1914441455	3
2325876465	1
2223378162	1
1986399993	1
2307526394	7
2042498811	9
2945322750	0
2917928704	6
2106068739	4
2495221510	5
2297564941	3
2101219085	6
2691829519	0
2305036053	6
2483425046	1
2974158614	2
2514095899	30
2426801947	1
2297302812	2
2624327454	1
2409893662	1
2153778974	3
2156662556	1
283905830	2
2128482087	3
2157580072	1
2692091693	1
2598637367	14
2484342583	0
2280132409	1
2223771450	7
2063601474	20
1832259394	0
2121666374	3
2159021895	1
2469007176	1
2132283209	6
2895908682	3
2497449805	1
2704281421	2
2152992593	2
301076308	3
2233208666	1
2955284317	5
2100957024	6
2227965797	0
2630618982	6
2168065895	2
2966032242	2
2145128307	4
2106462070	3
245108601	32
2225475449	4
2303332221	1
1973555071	1
2011565954	20
2970881922	0
2181042053	1
2531266442	12
2974289805	0
2462191502	1
2561544078	1
2118389649	2
2703232916	2
2140147604	5
2899054484	0
2031751064	5
1989414808	9
2900758428	0
2616201119	12
2487226273	1
2106331044	3
2887258020	0
2435452841	1
2618560429	1
2693271473	2
2146045875	5
2405175220	3
1753616309	0
2663518134	3
2117996470	0
2769686456	1
2138181562	19
2090340282	1
2395606972	1
2116161470	16
2144997312	32
2634158018	4
569118659	1
2472546244	3
2805600205	1
2790395854	1
1110446032	5
2399539155	2
2084704213	2
2311065558	7
2226655191	2
2681606104	1
2987266010	1
2139623388	1
2134511580	0
2676494304	3
2505183202	1
2943487972	0
2551451620	1
2317750247	2
2164789224	7
2028081133	5
2945191928	0
2113146876	20
2963279872	0
2304118784	1
2274758657	2
2163740679	2
2976649223	0
2513965067	5
2650279950	1
293998607	2
2973372434	0
2135429140	1
2627997716	1
2228883477	1
2055475223	6
2645168150	2
2648051732	2
2741768213	1
1970409499	6
2138705947	2
2230980639	2
2670727200	2
2478313505	0
2554859554	0
2599030820	1
2938114085	2
174329893	3
2985693224	1
666898472	5
2028867626	14
1906577451	2
2098466858	1
2687504426	1
2162036782	7
2673086512	3
1984958513	13
2642284598	1
2182484022	2
2637566010	4
1979584571	1
2508722236	2
2125991997	1
259395643	3
2778075199	1
2158366785	1
2007896131	3
2916356167	1
1139150924	25
2596802637	1
2424049742	2
1059459161	3
2124025948	0
2305429599	1
2562330722	1
2662338660	2
2713718885	0
2130055274	28
2057179242	8
2109739122	7
2952532082	1
2714636407	10
2983989371	1
2309361792	2
58724483	2
2287210641	1
2101088402	1
2502955164	0
2235044002	1
2691174566	0
2469662887	4
2397442216	1
2102530214	1
2973503658	1
2547781805	0
2156007599	6
2236747956	1
2422608056	2
2428244153	2
2627997883	1
2133463228	2
2558398653	1
2562068669	1
2551582916	2
2974027984	1
720769234	10
2461012182	1
2773356761	0
2718568665	1
2165182681	2
2022183134	25
2974814432	1
2184319200	6
2640711912	1
2168721641	3
2569408744	0
2761953515	0
2116292844	1
2774536434	0
2146439415	2
1975783673	1
2505052411	6
2192576774	10
2084442375	16
2704150790	1
2307133707	1
2127171854	20
2003177743	6
2504397074	1
2713981202	4
2312114452	0
243142933	3
2020741401	1
2667974940	0
2591559966	1
2165969183	2
2404651296	3
2977960224	2
2494828841	1
2138575148	4
2529562928	1
2632585522	1
2623148348	1
2787119421	1
2308444481	0
2230587723	0
2113278285	19
2202014030	6
2576355664	3
2706379090	0
2724598099	22
1987449172	1
2101612891	6
2555253084	1
1968443742	5
2300318051	2
2601783660	0
2209354098	1
2278035827	3
2158629239	23
2171474295	1
2656440697	5
2296123770	19
2148274555	8
2222068090	3
2304512381	5
2286424450	0
2317881731	1
2629702018	4
2972455301	1
2400326022	6
2084180354	3
2012877188	3
2440171913	1
37097871	5
2167804309	15
2916487573	1
2193494423	1
2640712094	2
2303725983	4
2114458016	3
2288521633	1
2053902757	1
2343178662	2
2222723501	1
2318274992	6
2755793328	0
2395214259	1
2504790454	1
2572292535	1
2207125945	8
2605846974	1
2279870911	0
1861751232	1
2147750336	1
2690126277	0
2782794183	1
2654736839	1
2129400265	1
2270826955	0
2121142735	1
2571506128	12
2191659477	0
2982678999	1
2197557720	2
2551714272	1
1719276001	1
2170819047	3
682889704	26
2019168743	1
2974814702	0
2492076527	0
2151813618	9
2228359668	16
2134774260	7
2082869761	11
2169639425	4
2507543042	0
2901283336	3
2402030104	1
2718962208	0
213783072	3
116527653	5
2089816616	2
2128876075	1
2987397684	1
1926763064	1
2867335743	1
2660241985	1
2171343426	74
284693059	2
22680130	1
2743210564	0
2100171334	4
2496270914	1
330961483	10
2510295629	1
604115534	15
2434536017	7
2681606737	1
2036339285	1
2065568348	2
42340958	2
2980844134	0
2651460203	2
548541037	10
2154173038	1
2110919281	1
2766541427	1
2710049398	1
2895778422	2
2671645304	2
2298090107	0
2106069635	2
2183926409	9
2114327182	5
2715161231	0
2776109710	1
2060718737	3
2283672209	1
2108953237	2
2229277334	1
254153368	4
2522878626	1
2230325922	3
277877412	8
2799178404	1
1981158054	2
2161775272	5
2137395882	8
2551976622	1
2121929391	10
2883326638	0
2283541170	1
2916094645	1
2587497150	3
2990674626	1
2859995843	0
2059276998	1
2580943561	12
1899107019	16
2038436557	1
712643283	19
2604274387	1
2342392535	1
2684883675	1
2305299165	0
1207309027	8
2804159205	1
2904691430	1
2628129510	1
2069893865	3
2585793260	1
2400588528	0
2692223730	1
2974552829	1
2042630910	43
2396001021	1
2973504258	5
1989808900	18
2133857028	0
2287211269	1
2232292105	1
2913735439	0
2113671953	10
2252608274	43
2712277790	1
2990281503	1
2324304672	1
1982206754	6
2283803430	1
364516136	2
2304250665	1
2224558890	3
2165707569	1
3007583026	0
2093224755	4
2718962489	0
2027164473	2
2122715965	4
2776503102	1
1992168256	11
2785416002	1
2041582404	1
2018513733	8
2159416134	1
2547127111	1
2333086533	0
2643202889	5
2610828107	2
2422084428	2
2966819661	1
2973766479	1
2424574799	1
2113147729	9
2578191185	1
2917798745	0
2132022106	2
2771915609	1
2115900252	10
